1 94.894 72.019 3 1 0 3.595 2 1 2 0
1 116.98 121.04 4 1 0 0.99298 2 1 2 0
1 107.72 122.85 2 2 1 1.7259 2 1 2 0
1 89.463 121.33 2 2 1 1.5655 2 1 2 0
1 70.798 95.527 1 2 0 1.7419 2 1 2 0
1 80.524 83.775 3 3 1 6.2375 2 1 2 0
1 64.013 119.66 1 3 0 3.1496 2 1 2 0
1 135.33 107.93 4 2 0 1.4857 2 1 2 0
1 106.31 69.963 3 2 0 1.4375 2 1 2 0
1 74.074 99.646 1 3 0 1.0036 2 1 2 0
1 113.79 95.295 3 1 0 1.3258 2 1 2 0
1 110.45 128.43 2 1 0 2.0617 2 1 2 0
1 124.5 78.177 4 4 1 1.7408 2 1 2 0
1 80.145 103.81 1 2 0 1.3198 2 1 2 0
1 113.07 114.09 2 4 0 0.78205 2 1 2 0
1 127.71 94.534 4 4 1 2.5078 2 1 2 0
1 88.153 75.402 3 1 0 1.3221 2 1 2 0
1 129.28 110.85 4 2 0 1.0518 2 1 2 0
1 122.11 98.63 4 4 1 0.79601 2 1 2 0
1 82.093 84.705 1 3 0 1.0848 2 1 2 0
1 81.981 122.2 2 1 0 1.0359 2 1 2 0
1 105.36 117.7 2 4 0 1.2439 2 1 2 0
1 59.37 85.034 1 1 1 1.7411 2 1 2 0
1 101.55 85.011 3 4 0 1.8362 2 1 2 0
1 103.34 114.1 2 4 0 0.78095 2 1 2 0
1 96.262 137.63 2 2 1 0.90769 2 1 2 0
1 98.473 67.976 3 4 0 1.7873 2 1 2 0
1 64.7 97.217 1 1 1 1.5652 2 1 2 0
1 90.921 64.416 3 2 0 1.5018 2 1 2 0
1 64.004 91.564 1 1 1 1.5317 2 1 2 0
1 105.37 62.352 3 3 1 1.6608 2 1 2 0
1 79.562 79.509 3 1 0 3.0847 2 1 2 0
1 77.996 133.37 2 1 0 1.0855 2 1 2 0
1 70.559 113.66 1 1 1 0.73278 2 1 2 0
1 69.854 99.217 1 1 1 0.52297 2 1 2 0
1 132.73 92.579 4 4 1 1.1798 2 1 2 0
1 94.916 127.7 2 3 0 1.4052 2 1 2 0
1 88.909 58.429 3 3 1 2.3654 2 1 2 0
1 101.08 80.825 3 2 0 1.2886 2 1 2 0
1 125.02 87.037 4 4 1 1.2778 2 1 2 0
1 109.3 94.724 4 2 0 1.4056 2 1 2 0
