1 103.04 133.76 3 2 1 1 0 4.0119 8 0 0
1 105.84 59.327 4 3 4 1 0 2.3262 8 0 0
1 114.2 77.146 3 3 3 1 1 1.1619 8 0 0
1 97.37 74.791 1 3 1 1 0 3.1773 8 0 0
1 100.23 73.765 2 3 4 1 0 0.48943 8 0 0
1 49.067 104.17 4 1 3 1 0 2.3454 8 0 0
1 87.493 102.65 3 1 3 1 0 7.9136 8 0 0
1 100.19 132.46 3 2 4 1 0 0.9372 8 0 0
1 74.406 94.873 3 1 1 1 1 2.1854 8 0 0
1 75.224 88.377 3 1 4 1 0 5.0494 8 0 0
1 68.92 110.38 3 1 3 1 0 1.2093 8 0 0
1 79.896 81.103 1 3 4 1 0 1.2093 8 0 0
1 77.043 103.02 1 1 1 1 1 0.66539 8 0 0
1 99.777 123.8 2 2 3 1 0 3.5133 8 0 0
1 108.36 74.954 4 3 1 1 0 3.8494 8 0 0
1 103.8 134.02 2 2 4 1 0 0.95347 8 0 0
1 97.504 109.72 4 2 3 1 0 2.2494 8 0 0
1 136.37 93.27 2 4 3 1 0 1.5935 8 0 0
1 78.451 105.19 3 1 4 1 0 1.0654 8 0 0
1 83.097 99.69 1 1 1 1 1 3.2894 8 0 0
1 101.93 124.92 2 2 1 1 0 4.1854 8 0 0
1 67.377 101.21 3 1 4 1 0 1.7054 8 0 0
1 80.514 110.94 1 1 3 1 0 1.2094 8 0 0
1 78.076 96.265 1 1 1 1 1 6.8574 8 0 0
1 100.45 75.41 4 3 4 1 0 1.0815 8 0 0
1 150.2 102.4 3 4 3 1 0 0.69731 8 0 0
1 129.64 91.975 1 4 1 1 0 1.2255 8 0 0
1 70.057 97.824 2 1 3 1 0 5.9613 8 0 0
1 111.32 66.94 2 3 4 1 0 0.9054 8 0 0
1 107.66 76.983 2 3 1 1 0 1.9454 8 0 0
1 58.433 101.94 4 1 1 1 1 2.5694 8 0 0
1 81.331 81.853 3 1 3 1 0 2.1054 8 0 0
1 105.29 110.19 4 2 4 1 0 0.69738 8 0 0
1 78.156 106.16 4 1 3 1 0 3.3852 8 0 0
1 67.055 109.5 2 1 4 1 0 8.0414 8 0 0
1 101.3 118.25 3 2 3 1 0 0.90534 8 0 0
1 94.439 74.619 2 3 1 1 0 0.71346 8 0 0
1 71.147 98.665 4 1 3 1 0 2.3133 8 0 0
1 91.842 58.59 3 3 3 1 1 0.88946 8 0 0
1 130.46 86.239 3 4 4 1 1 0.90538 8 0 0
1 92.034 75.207 3 3 1 1 0 0.93738 8 0 0
1 96.006 70.31 4 3 1 1 0 0.5854 8 0 0
1 85.51 78.382 4 3 1 1 0 0.55334 8 0 0
1 131.82 93.131 2 4 3 1 0 0.63335 8 0 0
1 138.1 78.635 4 4 4 1 1 0.58544 8 0 0
1 108.16 121.17 3 2 4 1 0 1.8813 8 0 0
1 124.62 98.248 4 4 1 1 0 1.7214 8 0 0
1 105.39 122.35 1 2 3 1 0 0.80933 8 0 0
1 137.35 113.99 3 4 4 1 1 0.8734 8 0 0
1 65.483 111.99 1 1 3 1 0 1.3214 8 0 0
1 96.639 63.931 2 3 1 1 0 0.48941 8 0 0
1 67.719 92.352 1 1 4 1 0 0.61731 8 0 0
1 95.636 122.01 2 2 3 1 0 0.50534 8 0 0
1 56.719 111.46 4 1 1 1 1 0.42534 8 0 0
1 64.441 99.62 3 1 4 1 0 1.7854 8 0 0
1 82.728 60.788 1 3 4 1 0 1.1614 8 0 0
1 137.08 110.12 2 4 4 1 1 1.4174 8 0 0
1 103.49 123.83 4 2 3 1 0 0.96937 8 0 0
1 105.35 62.113 2 3 3 1 1 0.7454 8 0 0
1 99.874 116.05 2 2 3 1 0 1.0014 8 0 0
1 100.26 126.58 2 2 4 1 0 0.95339 8 0 0
1 111.42 105.79 2 4 4 1 1 0.63313 8 0 0
1 125.42 88.357 1 4 4 1 1 1.0814 8 0 0
1 88.46 132.35 4 2 4 1 0 1.0335 8 0 0
1 114.29 103.67 1 4 4 1 1 0.80941 8 0 0
1 95.503 80.539 3 3 3 1 1 1.2254 8 0 0
1 100.66 138.95 4 2 4 1 0 0.98545 8 0 0
1 100.28 82.642 4 3 4 1 0 0.72938 8 0 0
1 109.19 138.07 3 2 4 1 0 0.84136 8 0 0
1 135.48 103.1 4 4 4 1 1 0.60141 8 0 0
1 126.81 79.395 2 4 4 1 1 1.4814 8 0 0
1 88.727 138.52 1 2 3 1 0 0.98525 8 0 0
1 124.8 92.44 1 4 4 1 1 1.4175 8 0 0
1 118.36 111.64 2 4 4 1 1 1.6574 8 0 0
1 143.47 104.91 4 4 4 1 1 1.2573 8 0 0
1 73.271 112.19 2 1 3 1 0 0.93714 8 0 0
1 79.921 80.143 3 1 1 1 1 0.79346 8 0 0
1 123.59 90.996 1 3 4 1 0 1.1294 8 0 0
1 79.388 101.95 3 1 1 1 1 1.2894 8 0 0
1 84.233 137.95 4 2 3 1 0 1.2253 8 0 0
1 138.91 109.03 1 4 4 1 1 0.96951 8 0 0
1 84.668 102.75 4 1 3 1 0 0.69739 8 0 0
1 132.47 91.274 1 4 4 1 1 0.77747 8 0 0
1 135.9 87.263 1 4 4 1 1 1.1295 8 0 0
1 113.19 81.538 1 4 3 1 0 1.3054 8 0 0
1 138.16 109.2 4 4 4 1 1 0.63346 8 0 0
1 95.081 129.76 3 2 3 1 0 1.0492 8 0 0
1 96.222 119.36 4 2 3 1 0 1.1934 8 0 0
1 108.59 150 3 2 4 1 0 0.85748 8 0 0
1 102.03 55.27 4 3 1 1 0 1.8333 8 0 0
1 111.85 115.57 2 2 3 1 0 0.72934 8 0 0
1 110.47 86.667 2 3 3 1 1 0.80945 8 0 0
1 132.97 97.663 4 4 4 1 1 0.69727 8 0 0
1 95.087 138.82 4 2 1 1 0 1.4495 8 0 0
1 97.803 130.48 2 2 3 1 0 0.66542 8 0 0
1 94.17 78.633 1 3 1 1 0 1.1134 8 0 0
1 135.92 94.174 1 4 4 1 1 0.98546 8 0 0
1 103.29 76.818 1 3 3 1 1 1.0333 8 0 0
1 96.095 76.707 3 3 3 1 1 0.79343 8 0 0
1 130.11 92.592 3 4 4 1 1 0.95348 8 0 0
2 100.29 72.427 4 3 3 1 1 3.1198 8 0 0
2 126.18 107.62 2 4 4 1 1 1.0174 8 0 0
2 80.038 101.41 4 1 1 1 1 1.7054 8 0 0
2 96.851 93.522 1 1 3 1 0 0.98463 8 0 0
2 96.141 112.8 2 2 4 1 0 2.7935 8 0 0
2 107.65 124.98 1 2 1 1 0 0.68137 8 0 0
2 69.448 106.47 3 1 4 1 0 1.4333 8 0 0
2 101.11 71.326 3 3 3 1 1 0.82537 8 0 0
2 84.364 77.564 1 3 3 1 1 0.87339 8 0 0
2 73.932 114.88 3 1 1 1 1 1.3535 8 0 0
2 109.85 73.783 3 3 4 1 0 1.2253 8 0 0
2 88.839 138.9 1 2 4 1 0 0.93738 8 0 0
2 74.453 101.68 2 1 1 1 1 1.0654 8 0 0
2 102.96 73.328 3 3 3 1 1 0.96935 8 0 0
2 84.647 111.43 2 1 4 1 0 1.5774 8 0 0
2 109.08 102.43 3 4 4 1 1 0.90533 8 0 0
2 131.6 100.05 2 4 4 1 1 1.1134 8 0 0
2 90.76 118.01 3 2 3 1 0 0.92125 8 0 0
2 125.36 108.83 2 4 4 1 1 0.88946 8 0 0
2 124.87 94.913 2 4 4 1 1 0.88932 8 0 0
2 70.846 89.233 1 1 3 1 0 0.98535 8 0 0
2 105.24 69.674 4 3 3 1 1 1.2734 8 0 0
2 96.491 75.548 4 3 3 1 1 1.0334 8 0 0
2 62.399 88.289 4 1 1 1 1 0.9054 8 0 0
2 75.227 96.213 2 1 1 1 1 0.85735 8 0 0
2 99.136 69.971 1 3 3 1 1 1.1932 8 0 0
2 106.96 129.73 3 2 4 1 0 1.1615 8 0 0
2 95.619 81.297 2 3 3 1 1 0.77732 8 0 0
2 81.98 108.69 1 1 1 1 1 1.0494 8 0 0
2 136.2 109.88 1 4 4 1 1 1.3214 8 0 0
2 140.56 95.906 1 4 4 1 1 2.5373 8 0 0
2 64.365 104.84 2 1 1 1 1 1.2254 8 0 0
2 121.92 85.312 1 4 4 1 1 1.4974 8 0 0
2 82.976 154.25 4 2 3 1 0 1.3053 8 0 0
2 61.124 86.306 2 1 1 1 1 0.79337 8 0 0
2 80.363 107.58 2 1 3 1 0 0.85729 8 0 0
2 105.56 113.27 1 2 4 1 0 1.4974 8 0 0
2 89.249 78.622 4 3 3 1 1 1.0973 8 0 0
2 120.24 105.37 2 4 4 1 1 0.85746 8 0 0
2 133.57 96.385 4 4 4 1 1 1.4174 8 0 0
2 134.45 99.393 2 4 4 1 1 0.90529 8 0 0
2 73.556 72.203 3 3 3 1 1 1.1454 8 0 0
2 103.79 74.408 3 3 3 1 1 1.5293 8 0 0
2 106.46 68.872 4 3 3 1 1 0.77744 8 0 0
2 102.34 113.04 2 2 3 1 0 0.80939 8 0 0
2 76.242 107.64 1 1 1 1 1 1.8014 8 0 0
2 82.452 94.309 4 1 1 1 1 3.0813 8 0 0
2 123.77 91.191 1 4 4 1 1 2.5854 8 0 0
2 104.2 141.27 2 2 4 1 0 1.2254 8 0 0
2 104.55 75.985 3 3 3 1 1 2.0893 8 0 0
2 86.84 95.028 1 3 1 1 0 2.5694 8 0 0
2 85.657 87.331 2 1 1 1 1 0.84133 8 0 0
2 105.35 58.085 4 3 4 1 0 3.1453 8 0 0
2 101.16 128.38 3 2 4 1 0 1.1454 8 0 0
2 104.56 56.695 3 3 3 1 1 0.74535 8 0 0
2 101.83 65.421 4 3 3 1 1 0.64936 8 0 0
2 77.928 100.5 1 1 1 1 1 1.0495 8 0 0
2 111.79 125.11 1 2 4 1 0 1.0174 8 0 0
2 132.99 87.506 2 4 4 1 1 0.74547 8 0 0
2 78.088 134.84 4 2 3 1 0 0.85741 8 0 0
2 136.8 115.45 4 4 4 1 1 0.80944 8 0 0
2 79.195 108.9 1 1 3 1 0 0.63338 8 0 0
2 111.52 115.14 2 2 1 1 0 1.1612 8 0 0
2 88.576 154.71 4 2 3 1 0 1.0175 8 0 0
2 71.102 89.31 2 1 1 1 1 0.85727 8 0 0
2 127.81 85.974 2 4 3 1 0 0.93749 8 0 0
2 98.409 50.535 1 3 3 1 1 0.7133 8 0 0
2 79.308 92.667 2 1 1 1 1 1.2894 8 0 0
2 91.087 110.36 1 2 3 1 0 0.87338 8 0 0
2 72.136 96.496 1 1 4 1 0 1.1934 8 0 0
2 100.99 121.59 1 2 4 1 0 1.1454 8 0 0
2 114.53 61.526 1 3 4 1 0 0.61748 8 0 0
2 128.1 100.78 4 4 4 1 1 0.84139 8 0 0
2 112.83 144.21 4 2 4 1 0 1.0974 8 0 0
2 126.49 92.918 1 4 3 1 0 0.92125 8 0 0
2 113.1 110.7 4 2 3 1 0 1.6253 8 0 0
2 77.572 109.99 2 1 1 1 1 0.79339 8 0 0
2 98.245 120.49 4 2 3 1 0 0.9214 8 0 0
2 121.31 98.879 2 4 3 1 0 1.0334 8 0 0
2 97.194 128.59 2 2 4 1 0 0.77701 8 0 0
2 102.16 55.752 4 3 3 1 1 0.98531 8 0 0
2 112.41 118.76 2 4 3 1 0 1.1613 8 0 0
2 92.918 131.84 1 2 3 1 0 0.77737 8 0 0
2 116.97 92.084 3 4 3 1 0 1.2735 8 0 0
2 114.07 154.31 1 2 4 1 0 0.79347 8 0 0
2 73.749 110.44 4 1 1 1 1 0.68129 8 0 0
2 83.847 132.18 3 2 1 1 0 1.1454 8 0 0
2 135.16 91.08 3 4 4 1 1 0.9374 8 0 0
2 92.056 65.207 4 3 1 1 0 2.3134 8 0 0
2 86.087 61.63 1 3 3 1 1 1.3053 8 0 0
2 104.9 118.62 4 2 4 1 0 1.8974 8 0 0
2 70.723 116.53 1 1 3 1 0 0.96935 8 0 0
2 86.386 114.75 4 1 3 1 0 0.80917 8 0 0
2 135.82 105.16 2 4 4 1 1 0.95345 8 0 0
2 87.314 64.028 3 3 1 1 0 0.79333 8 0 0
2 137.4 90.895 1 4 3 1 0 0.77735 8 0 0
2 109.99 128.71 3 2 4 1 0 1.6094 8 0 0
2 101.9 83.963 3 3 3 1 1 0.6654 8 0 0
2 127.04 102.53 2 4 4 1 1 0.90535 8 0 0
2 147.27 83.137 1 4 4 1 1 1.1134 8 0 0
3 68.797 98.916 4 1 1 1 1 1.456 8 0 0
3 91.41 93.881 1 3 3 1 1 1.0013 8 0 0
3 94.597 82.411 3 3 3 1 1 0.60146 8 0 0
3 85.758 122.92 2 2 1 1 0 2.2334 8 0 0
3 66.393 108.79 3 1 1 1 1 0.95329 8 0 0
3 95.194 94.826 4 3 3 1 1 0.66523 8 0 0
3 99.356 122.93 3 2 3 1 0 1.5294 8 0 0
3 79.587 92.389 2 1 4 1 0 1.4814 8 0 0
3 99.281 114.32 2 2 4 1 0 1.5934 8 0 0
3 125.5 91.716 1 4 4 1 1 1.0814 8 0 0
3 74.279 93.98 1 1 3 1 0 1.4013 8 0 0
3 143.65 112.93 2 4 4 1 1 1.0814 8 0 0
3 112.26 78.24 3 3 3 1 1 1.2413 8 0 0
3 94.934 58.117 1 3 1 1 0 1.3533 8 0 0
3 98.221 65.457 4 3 3 1 1 0.69731 8 0 0
3 113.73 110.07 4 4 3 1 0 1.1934 8 0 0
3 94.993 68.6 4 3 1 1 0 1.2094 8 0 0
3 129.27 80.77 1 4 4 1 1 0.58536 8 0 0
3 71.185 108.26 4 1 1 1 1 2.4573 8 0 0
3 105.22 124.71 1 2 3 1 0 1.7693 8 0 0
3 96.455 124.97 3 2 3 1 0 1.2094 8 0 0
3 52.279 89.759 2 1 1 1 1 1.1775 8 0 0
3 98.189 128.34 3 2 3 1 0 2.2009 8 0 0
3 67.26 96.275 2 1 1 1 1 1.0975 8 0 0
3 96.553 70.742 1 3 3 1 1 1.0014 8 0 0
3 117.36 99.67 2 4 4 1 1 1.0174 8 0 0
3 80.323 104.7 2 1 1 1 1 1.1134 8 0 0
3 101.9 52.566 2 3 3 1 1 0.44134 8 0 0
3 107.42 77.578 4 3 4 1 0 1.6254 8 0 0
3 132.71 98.452 2 4 4 1 1 0.98535 8 0 0
3 90.995 70.212 1 3 3 1 1 1.0013 8 0 0
3 59.669 94.748 2 1 1 1 1 0.74547 8 0 0
3 103.58 77.844 2 3 4 1 0 0.64934 8 0 0
3 58.379 84.361 2 1 1 1 1 0.96938 8 0 0
3 90.263 82.881 2 3 3 1 1 0.9534 8 0 0
3 93.355 104.98 3 1 3 1 0 0.92129 8 0 0
