1 108.16 121.17 1 2 1 1 0 6.3761 6
1 92.034 75.207 2 3 2 1 0 2.6405 6
1 138.1 78.635 1 4 3 1 0 2.7607 6
1 111.85 115.57 2 2 4 1 0 0.44079 6
1 56.719 111.46 1 1 2 1 0 2.0565 6
1 95.087 138.82 4 2 1 1 0 0.31249 6
1 135.48 103.1 3 4 3 1 0 1.6246 6
1 96.095 76.707 3 3 2 1 0 0.79287 6
1 135.92 94.174 1 4 2 1 0 1.1446 6
1 78.156 106.16 4 1 2 1 0 0.55266 6
1 95.081 129.76 4 2 2 1 1 0.60055 6
1 105.39 122.35 3 2 2 1 1 1.0646 6
1 131.82 93.131 2 4 1 1 0 1.2888 6
1 123.59 90.996 2 3 3 1 1 1.8967 6
1 105.35 62.113 1 3 4 1 0 1.4007 6
1 84.668 102.75 3 1 1 1 1 0.34472 6
1 130.11 92.592 2 4 1 1 0 1.3366 6
1 73.271 112.19 4 1 2 1 0 0.60066 6
1 103.49 123.83 2 2 3 1 0 0.52065 6
1 82.728 60.788 4 3 2 1 0 0.40887 6
1 129.64 91.975 4 4 1 1 0 0.2647 6
1 94.17 78.633 1 3 4 1 0 1.2086 6
1 71.147 98.665 2 1 4 1 0 0.66461 6
1 97.803 130.48 2 2 4 1 0 0.29668 6
1 87.493 102.65 3 1 4 1 0 0.23276 6
1 101.93 124.92 3 2 4 1 0 0.21663 6
1 75.224 88.377 1 1 4 1 0 0.26461 6
1 125.42 88.357 4 4 2 1 0 0.040826 6
1 101.3 118.25 3 2 1 1 0 0.024478 6
1 111.42 105.79 2 4 3 1 0 0.28081 6
1 64.441 99.62 2 1 1 1 1 0.18477 6
1 78.076 96.265 1 1 1 1 1 0.76067 6
1 103.29 76.818 3 3 2 1 0 1.0166 6
1 79.921 80.143 4 1 4 1 0 1.7847 6
1 95.636 122.01 4 2 3 1 0 0.69649 6
1 132.97 97.663 1 4 4 1 1 1.4488 6
1 105.84 59.327 3 3 3 1 1 1.1926 6
1 137.08 110.12 4 4 4 1 1 0.85628 6
1 103.8 134.02 2 2 3 1 0 0.8242 6
1 126.81 79.395 1 4 4 1 1 0.64821 6
1 100.26 126.58 3 2 2 1 1 0.9847 6
1 81.331 81.853 4 1 1 1 1 0.79272 6
1 67.377 101.21 4 1 1 1 1 0.55264 6
1 100.66 138.95 1 2 2 1 1 0.88866 6
1 97.37 74.791 1 3 2 1 0 0.92064 6
1 96.222 119.36 1 2 3 1 0 0.74411 6
1 68.92 110.38 1 1 1 1 1 0.71272 6
1 67.719 92.352 4 1 2 1 0 0.37658 6
1 110.47 86.667 2 3 3 1 1 0.93662 6
1 94.439 74.619 1 3 2 1 0 0.84073 6
1 107.66 76.983 4 3 3 1 1 1.0646 6
1 85.51 78.382 4 3 2 1 0 0.82461 6
1 113.19 81.538 1 4 3 1 0 0.80821 6
1 99.777 123.8 1 2 3 1 0 0.87259 6
1 109.19 138.07 2 2 3 1 0 0.5527 6
1 91.842 58.59 4 3 2 1 0 0.50455 6
1 65.483 111.99 3 1 1 1 1 0.58492 6
1 96.006 70.31 4 3 2 1 0 1.2884 6
1 114.29 103.67 1 4 3 1 0 0.53663 6
1 143.47 104.91 4 4 4 1 1 0.68072 6
1 97.504 109.72 3 2 2 1 1 1.0167 6
1 105.29 110.19 1 2 2 1 1 0.95225 6
1 111.32 66.94 1 3 2 1 0 0.68049 6
1 100.19 132.46 3 2 3 1 0 0.63263 6
1 100.45 75.41 2 3 3 1 1 0.5045 6
1 99.874 116.05 3 2 2 1 1 1.0007 6
1 83.097 99.69 3 1 1 1 1 1.0646 6
1 138.16 109.2 4 4 3 1 0 1.2564 6
1 124.8 92.44 4 4 3 1 0 0.74467 6
1 150.2 102.4 1 4 4 1 1 0.63268 6
1 88.46 132.35 1 2 2 1 1 0.85656 6
1 108.59 150 2 2 2 1 1 0.76054 6
1 74.406 94.873 3 1 1 1 1 0.96863 6
1 103.04 133.76 3 2 2 1 1 0.98442 6
1 70.057 97.824 2 1 1 1 1 0.7766 6
1 95.503 80.539 1 3 2 1 0 0.71247 6
1 114.2 77.146 2 3 2 1 0 0.87262 6
1 137.35 113.99 1 4 3 1 0 0.61663 6
1 138.91 109.03 4 4 4 1 1 0.56858 6
1 79.388 101.95 3 1 2 1 0 0.96865 6
1 88.727 138.52 2 2 1 1 0 0.66464 6
1 100.23 73.765 2 3 2 1 0 0.80849 6
1 77.043 103.02 2 1 1 1 1 0.76065 6
1 80.514 110.94 4 1 1 1 1 0.71265 6
1 136.37 93.27 4 4 3 1 0 0.90455 6
1 124.62 98.248 4 4 3 1 0 0.96866 6
1 67.055 109.5 4 1 2 1 0 0.64869 6
1 135.9 87.263 3 4 1 1 0 0.36041 6
1 78.451 105.19 2 1 1 1 1 0.82443 6
1 130.46 86.239 3 4 3 1 0 0.92028 6
1 58.433 101.94 3 1 1 1 1 0.7605 6
1 84.233 137.95 1 2 2 1 1 1.0166 6
1 79.896 81.103 1 3 2 1 0 0.88849 6
1 108.36 74.954 4 3 2 1 0 0.61673 6
1 102.03 55.27 3 3 3 1 1 0.63257 6
1 132.47 91.274 1 4 4 1 1 0.95245 6
1 96.639 63.931 2 3 3 1 1 0.79261 6
1 49.067 104.17 4 1 1 1 1 0.76052 6
1 100.28 82.642 3 3 3 1 1 0.87269 6
1 118.36 111.64 4 4 3 1 0 0.93665 6
2 105.35 58.085 4 3 3 1 1 0.83195 6
2 99.136 69.971 3 3 3 1 1 0.60056 6
2 82.976 154.25 3 2 2 1 1 0.9047 6
2 107.65 124.98 1 2 3 1 0 0.71253 6
2 92.056 65.207 4 3 2 1 0 1.6086 6
2 72.136 96.496 3 1 2 1 0 0.95262 6
2 92.918 131.84 3 2 2 1 1 0.74467 6
2 104.2 141.27 2 2 2 1 1 0.72869 6
2 135.82 105.16 2 4 3 1 0 0.88855 6
2 80.038 101.41 1 1 2 1 0 0.64872 6
2 84.647 111.43 1 1 2 1 0 0.72865 6
