1 129.02 91.02 4 1 0 0.71989 2
1 94.916 127.7 2 2 1 0.90785 2
1 107.72 122.85 2 2 1 0.83641 2
1 64.013 119.66 1 4 0 1.0962 2
1 95.845 83.32 3 2 0 1.2346 2
1 72.589 103.31 1 3 0 1.1556 2
1 143.61 95.96 4 3 0 1.329 2
1 90.921 64.416 3 4 0 1.1711 2
1 98.49 82.627 3 2 0 1.1203 2
1 94.876 128.97 2 2 1 0.93254 2
1 125.02 87.037 4 1 0 0.79246 2
1 69.114 108.52 1 1 1 1.2165 2
1 89.463 121.33 2 4 0 1.0001 2
1 140.93 83.272 4 4 1 1.3433 2
1 119.77 117.65 2 4 0 1.0056 2
1 109.3 94.724 4 3 0 1.1677 2
1 80.145 103.81 1 4 0 1.5764 2
1 91.665 129.79 2 3 0 0.68255 2
1 107.25 127.76 2 3 0 1.0072 2
1 137.02 95.216 4 3 0 1.2551 2
1 97.064 60.284 3 3 1 0.84009 2
1 101.08 80.825 3 3 1 0.78189 2
1 104.77 137.2 2 4 0 0.9622 2
1 63.482 91.567 1 4 0 2.2919 2
1 94.894 72.019 3 4 0 1.1045 2
1 77.996 133.37 2 1 0 1.4993 2
1 64.865 97.452 1 1 1 1.845 2
1 87.545 133.79 2 2 1 2.3488 2
1 124.5 78.177 4 4 1 2.0739 2
1 88.153 75.402 3 3 1 1.7026 2
1 96.262 137.63 2 2 1 2.6773 2
1 101.69 71.413 3 4 0 3.1654 2
1 74.121 97.48 1 4 0 1.192 2
1 64.004 91.564 1 1 1 2.0131 2
1 122.82 101.77 4 3 0 1.2375 2
1 135.33 107.93 4 3 0 0.92579 2
1 101.55 85.011 3 3 1 0.714 2
1 130.3 108.11 4 4 1 0.8012 2
1 116.82 91.335 3 4 0 1.6639 2
1 122.08 84.683 4 4 1 0.75872 2
1 95.906 128.14 2 3 0 0.75916 2
1 110.45 128.43 2 3 0 0.8621 2
1 106.31 69.963 3 2 0 0.75883 2
1 122.11 98.63 4 3 0 1.5092 2
1 139.57 102.71 4 3 0 1.1174 2
1 74.074 99.646 1 1 1 2.0127 2
1 91.562 71.13 3 2 0 1.4514 2
1 81.79 111.54 2 1 0 0.82504 2
1 110.02 129.03 2 4 0 1.1344 2
1 127.71 94.534 4 2 0 0.99701 2
1 84.963 129.49 2 1 0 0.78398 2
1 125.05 99.471 4 2 0 1.4283 2
1 95.81 77.826 3 2 0 1.337 2
1 64.7 97.217 1 1 1 0.87133 2
1 81.981 122.2 2 1 0 0.98004 2
1 69.854 99.217 1 1 1 0.66841 2
1 103.9 52.984 3 4 0 0.95147 2
1 132.73 92.579 4 3 0 0.69458 2
1 100.29 72.852 3 4 0 0.71771 2
1 113.79 95.295 3 4 0 1.3019 2
1 76.145 86.468 1 1 1 1.0466 2
1 124.09 118.91 4 2 0 0.87197 2
1 79.562 79.509 3 1 0 0.79775 2
1 116.98 121.04 4 3 0 0.61922 2
1 98.53 129.25 2 3 0 0.69011 2
1 105.36 117.7 2 3 0 0.73826 2
1 108.93 81.938 4 3 0 0.63787 2
1 108.73 146.08 2 3 0 0.68495 2
1 55.968 101.51 1 1 1 0.8469 2
1 70.798 95.527 1 1 1 0.72257 2
1 137.8 100.42 4 2 0 2.5896 2
1 73.17 85.193 1 1 1 0.90302 2
1 106.52 71.449 3 4 0 0.78059 2
1 94.807 71.083 3 3 1 0.75139 2
1 68.49 100.38 1 1 1 1.2705 2
1 115.03 82.638 3 4 0 1.4813 2
1 112.1 90.087 4 4 1 1.2043 2
1 71.674 104.66 1 3 0 1.2278 2
1 131.21 122.03 4 2 0 1.0709 2
1 85.609 129.03 2 2 1 1.7718 2
1 82.093 84.705 1 1 1 1.4698 2
1 70.559 113.66 1 1 1 1.154 2
1 80.524 83.775 3 1 0 1.1168 2
1 104.24 138.9 2 4 0 1.4511 2
1 104.87 128.24 2 4 0 1.8446 2
1 103.34 114.1 2 3 0 1.1574 2
1 105.37 62.352 3 3 1 1.171 2
1 90.49 90.771 1 3 0 1.0809 2
1 73.671 95.878 1 1 1 0.67225 2
1 114.03 71.214 3 4 0 1.6489 2
1 90.34 116.9 1 3 0 1.1101 2
1 88.909 58.429 3 3 1 1.213 2
1 78.227 104.33 1 4 0 1.3735 2
1 113.07 114.09 2 4 0 1.4286 2
1 131.4 98.805 4 4 1 1.2684 2
1 129.28 110.85 4 4 1 1.0104 2
1 70.98 97.498 1 1 1 1.1509 2
1 59.37 85.034 1 1 1 1.0709 2
1 98.473 67.976 3 2 0 1.3612 2
1 127.92 108.38 4 4 1 1.1648 2
2 129.02 91.02 4 4 1 1.2372 2
2 94.916 127.7 2 3 0 1.2656 2
2 107.72 122.85 2 4 0 1.0123 2
2 64.013 119.66 1 1 1 0.95335 2
2 95.845 83.32 3 2 0 1.0692 2
2 72.589 103.31 1 3 0 1.4032 2
2 143.61 95.96 4 3 0 1.6064 2
2 90.921 64.416 3 3 1 1.0853 2
2 98.49 82.627 3 4 0 1.1272 2
2 94.876 128.97 2 2 1 1.2327 2
2 125.02 87.037 4 4 1 2.4924 2
2 69.114 108.52 1 1 1 2.1172 2
2 89.463 121.33 2 2 1 1.5702 2
2 140.93 83.272 4 4 1 1.6191 2
2 119.77 117.65 2 2 1 4.1135 2
2 109.3 94.724 4 2 0 1.0389 2
2 80.145 103.81 1 1 1 1.7528 2
2 91.665 129.79 2 1 0 1.1722 2
2 107.25 127.76 2 4 0 3.391 2
2 137.02 95.216 4 4 1 1.0747 2
2 97.064 60.284 3 3 1 1.2741 2
2 101.08 80.825 3 3 1 1.4174 2
