 1    113.1900024414062    81.53800201416016    2    4    2    1    0    2.859800100326538    8 
 1    71.14700317382812    98.66500091552734    4    1    1    1    1    1.52590000629425    8 
 1    97.50399780273438    109.7200012207031    3    2    1    1    0    1.193300008773804    8 
 1    136.3699951171875    93.26999664306641    4    4    4    1    1    1.257300019264221    8 
 1    150.1999969482422    102.4000015258789    3    4    3    1    0    .7618700265884399    8 
 1    100.2600021362305    126.5800018310547    2    2    2    1    1    2.585299968719482    8 
 1    83.09700012207031    99.69000244140625    2    1    1    1    1    .7133499979972839    8 
 1    138.9100036621094    109.0299987792969    1    4    4    1    1    1.081400036811829    8 
 1    58.43299865722656    101.9400024414062    4    1    1    1    1    1.657299995422363    8 
 1    68.91999816894531    110.379997253418    3    1    2    1    0    .8413100242614746    8 
 1    123.5899963378906    90.99600219726562    3    3    3    1    1    2.761199951171875    8 
 1    129.6399993896484    91.97499847412109    2    4    3    1    0    .985319972038269    8 
 1    78.45099639892578    105.1900024414062    1    1    2    1    0    1.849499940872192    8 
 1    87.49299621582031    102.6500015258789    4    1    1    1    1    .953279972076416    8 
 1    108.1600036621094    121.1699981689453    4    2    2    1    1    1.273399949073792    8 
 1    103.4899978637695    123.8300018310547    3    2    2    1    1    .9853000044822693    8 
 1    131.8200073242188    93.13099670410156    4    4    3    1    0    .7773200273513794    8 
 1    75.2239990234375    88.37699890136719    2    1    1    1    1    2.041399955749512    8 
 1    85.51000213623047    78.38200378417969    3    3    1    1    0    1.449300050735474    8 
 1    130.4600067138672    86.23899841308594    4    4    3    1    0    1.305299997329712    8 
 1    96.00599670410156    70.30999755859375    3    3    2    1    0    1.561300039291382    8 
 1    132.4700012207031    91.27400207519531    1    4    3    1    0    1.129299998283386    8 
 1    110.4700012207031    86.66699981689453    2    3    2    1    0    .9054099917411804    8 
 1    103.8000030517578    134.0200042724609    1    2    2    1    1    .9853699803352356    8 
 1    74.40599822998047    94.87300109863281    1    1    1    1    1    1.705299973487854    8 
 1    67.37699890136719    101.2099990844727    4    1    1    1    1    .7932699918746948    8 
 1    84.66799926757812    102.75    3    1    2    1    0    1.449399948120117    8 
 1    114.2900009155273    103.6699981689453    2    4    3    1    0    1.097300052642822    8 
 1    56.71900177001953    111.4599990844727    3    1    1    1    1    .8898900151252747    8 
 1    79.38800048828125    101.9499969482422    3    1    2    1    0    1.353800058364868    8 
 1    108.5899963378906    150    2    2    2    1    1    1.033300042152405    8 
 1    80.51399993896484    110.9400024414062    1    1    2    1    0    .8253300189971924    8 
 1    105.2900009155273    110.1900024414062    4    2    2    1    1    .6493899822235107    8 
 1    100.4499969482422    75.41000366210938    4    3    2    1    0    2.39330005645752    8 
 1    97.80300140380859    130.4799957275391    3    2    2    1    1    5.673299789428711    8 
 1    67.71900177001953    92.35199737548828    2    1    1    1    1    .7452999949455261    8 
 1    111.4199981689453    105.7900009155273    3    4    3    1    0    1.241400003433228    8 
 1    81.33100128173828    81.85299682617188    1    1    2    1    0    1.257500052452087    8 
 1    79.92099761962891    80.14299774169922    2    1    4    1    0    .7932400107383728    8 
 1    138.1000061035156    78.63500213623047    2    4    4    1    1    .6492800116539001    8 
 1    64.44100189208984    99.62000274658203    3    1    1    1    1    .7932199835777283    8 
 1    100.2300033569336    73.76499938964844    3    3    2    1    0    1.88129997253418    8 
 1    70.05699920654297    97.82399749755859    4    1    1    1    1    1.865300059318542    8 
 1    100.1900024414062    132.4600067138672    4    2    2    1    1    1.257200002670288    8 
 1    114.1999969482422    77.14600372314453    4    3    3    1    1    1.753299951553345    8 
 1    78.15599822998047    106.1600036621094    1    1    2    1    0    1.369400024414062    8 
 1    138.1600036621094    109.1999969482422    3    4    3    1    0    1.20930004119873    8 
 1    126.8099975585938    79.39499664306641    4    4    4    1    1    .7612900137901306    8 
 1    108.3600006103516    74.95400238037109    3    3    3    1    1    1.385300040245056    8 
 1    105.3899993896484    122.3499984741211    4    2    3    1    0    1.337399959564209    8 
 1    94.16999816894531    78.63300323486328    2    3    2    1    0    1.113600015640259    8 
 1    118.3600006103516    111.6399993896484    3    4    2    1    0    1.545500040054321    8 
 1    125.4199981689453    88.35700225830078    4    4    2    1    0    1.161100029945374    8 
 1    101.9300003051758    124.9199981689453    1    2    3    1    0    .9208199977874756    8 
 1    102.0299987792969    55.27000045776367    4    3    2    1    0    .792959988117218    8 
 1    107.6600036621094    76.98300170898438    4    3    2    1    0    .9047099947929382    8 
 1    95.50299835205078    80.53900146484375    1    3    2    1    0    .9369400143623352    8 
 1    65.48300170898438    111.9899978637695    1    1    1    1    1    .7136800289154053    8 
 1    94.43900299072266    74.61900329589844    1    3    3    1    1    .6954200267791748    8 
 1    100.6600036621094    138.9499969482422    3    2    3    1    0    .6327099800109863    8 
 1    73.27100372314453    112.1900024414062    2    1    2    1    0    1.17519998550415    8 
 1    97.37000274658203    74.79100036621094    1    3    2    1    0    5.768199920654297    8 
 1    82.72799682617188    60.78799819946289    3    3    3    1    1    1.144700050354004    8 
 1    88.72699737548828    138.5200042724609    2    2    1    1    0    1.688300013542175    8 
 1    99.77700042724609    123.8000030517578    3    2    2    1    1    1.160699963569641    8 
 1    103.2900009155273    76.81800079345703    2    3    3    1    1    1.272799968719482    8 
 1    95.08100128173828    129.7599945068359    4    2    2    1    1    1.416800022125244    8 
 1    95.63600158691406    122.0100021362305    4    2    2    1    1    .7452600002288818    8 
 1    137.0800018310547    110.120002746582    4    4    3    1    0    2.185199975967407    8 
 1    88.45999908447266    132.3500061035156    2    2    2    1    1    .8413900136947632    8 
 1    124.620002746582    98.24800109863281    4    4    3    1    0    1.14520001411438    8 
 1    96.63899993896484    63.93099975585938    3    3    4    1    0    .8093000054359436    8 
 1    137.3500061035156    113.9899978637695    1    4    2    1    0    1.305400013923645    8 
 1    132.9700012207031    97.66300201416016    1    4    2    1    0    2.617300033569336    8 
 1    103.0400009155273    133.7599945068359    4    2    2    1    1    2.617199897766113    8 
