 1    81.33100128173828    81.85299682617188    2    1    1    1    1    2.943900108337402    8 
 1    94.43900299072266    74.61900329589844    1    3    1    1    0    .6172500252723694    8 
 1    87.49299621582031    102.6500015258789    1    1    2    1    0    .4094400107860565    8 
 1    85.51000213623047    78.38200378417969    4    3    3    1    1    .3933199942111969    8 
 1    105.3499984741211    62.11299896240234    4    3    2    1    0    .5213000178337097    8 
 1    94.16999816894531    78.63300323486328    3    3    4    1    0    .3935000002384186    8 
 1    100.2799987792969    82.64199829101562    2    3    1    1    0    .4094499945640564    8 
 1    125.4199981689453    88.35700225830078    1    4    3    1    0    .5053499937057495    8 
 1    108.1600036621094    121.1699981689453    3    2    1    1    0    1.497400045394897    8 
 1    100.4499969482422    75.41000366210938    1    3    2    1    0    .3293800055980682    8 
 1    102.0299987792969    55.27000045776367    2    3    4    1    0    .2653999924659729    8 
 1    124.620002746582    98.24800109863281    2    4    3    1    0    1.017300009727478    8 
 1    49.06700134277344    104.1699981689453    3    1    3    1    0    .2973999977111816    8 
 1    108.5899963378906    150    1    2    1    1    0    2.20110011100769    8 
 1    101.9300003051758    124.9199981689453    2    2    2    1    1    .9373700022697449    8 
 1    67.37699890136719    101.2099990844727    1    1    4    1    0    .7132300138473511    8 
 1    97.50399780273438    109.7200012207031    4    2    3    1    0    .6813099980354309    8 
 1    58.43299865722656    101.9400024414062    4    1    3    1    0    .9694100022315979    8 
 1    138.9100036621094    109.0299987792969    4    4    4    1    1    .6494500041007996    8 
 1    135.8999938964844    87.26300048828125    1    4    4    1    1    .5373299717903137    8 
 1    70.05699920654297    97.82399749755859    3    1    3    1    0    .8412899971008301    8 
 1    103.2900009155273    76.81800079345703    4    3    3    1    1    .7293400168418884    8 
 1    75.2239990234375    88.37699890136719    4    1    2    1    0    .649399995803833    8 
 1    78.45099639892578    105.1900024414062    1    1    1    1    1    .777400016784668    8 
 1    80.51399993896484    110.9400024414062    3    1    1    1    1    .60139000415802    8 
 1    114.2900009155273    103.6699981689453    1    4    3    1    0    1.321300029754639    8 
 1    109.1900024414062    138.0700073242188    2    2    4    1    0    .3934400081634521    8 
 1    111.3199996948242    66.94000244140625    2    3    4    1    0    .8093900084495544    8 
 1    79.89600372314453    81.10299682617188    3    3    3    1    1    .8093299865722656    8 
 1    130.4600067138672    86.23899841308594    2    4    4    1    1    .9373700022697449    8 
 1    97.80300140380859    130.4799957275391    1    2    3    1    0    .7292900085449219    8 
 1    88.45999908447266    132.3500061035156    1    2    2    1    1    .649370014667511    8 
 1    67.71900177001953    92.35199737548828    2    1    1    1    1    1.401399970054626    8 
 1    105.2900009155273    110.1900024414062    3    2    3    1    0    .8093699812889099    8 
 1    96.22200012207031    119.3600006103516    4    2    4    1    0    1.033499956130981    8 
 1    84.23300170898438    137.9499969482422    2    2    1    1    0    .8093299865722656    8 
 1    91.84200286865234    58.59000015258789    3    3    2    1    0    1.113399982452393    8 
 1    113.1900024414062    81.53800201416016    3    4    3    1    0    .9213899970054626    8 
 1    99.87400054931641    116.0500030517578    4    2    4    1    0    4.13689985871315E-002    8 
 1    138.1000061035156    78.63500213623047    1    4    4    1    1    .7773699760437012    8 
 1    79.92099761962891    80.14299774169922    3    1    1    1    1    .697350025177002    8 
 1    100.2300033569336    73.76499938964844    3    3    2    1    0    1.033400058746338    8 
 1    111.4199981689453    105.7900009155273    3    4    3    1    0    .5532400012016296    8 
 1    68.91999816894531    110.379997253418    4    1    1    1    1    .9853699803352356    8 
 1    135.4799957275391    103.0999984741211    3    4    4    1    1    .7933099865913391    8 
 1    107.6600036621094    76.98300170898438    1    3    2    1    0    1.033400058746338    8 
 1    95.08699798583984    138.8200073242188    2    2    3    1    0    1.769199967384338    8 
 1    135.9199981689453    94.17400360107422    4    4    4    1    1    1.625399947166443    8 
 1    124.8000030517578    92.44000244140625    4    4    2    1    0    1.545400023460388    8 
 1    97.37000274658203    74.79100036621094    2    3    1    1    0    .7613599896430969    8 
 1    150.1999969482422    102.4000015258789    4    4    4    1    1    1.16129994392395    8 
 1    138.1600036621094    109.1999969482422    1    4    2    1    0    1.849400043487549    8 
 1    126.8099975585938    79.39499664306641    2    4    2    1    0    1.193400025367737    8 
 1    101.3000030517578    118.25    4    2    1    1    0    1.065400004386902    8 
 1    132.9700012207031    97.66300201416016    3    4    4    1    1    1.353399991989136    8 
 1    123.5899963378906    90.99600219726562    4    3    2    1    0    1.337399959564209    8 
 1    95.08100128173828    129.7599945068359    1    2    3    1    0    .7773900032043457    8 
 1    110.4700012207031    86.66699981689453    3    3    2    1    0    1.065500020980835    8 
 1    103.4899978637695    123.8300018310547    4    2    3    1    0    .6493600010871887    8 
 1    114.1999969482422    77.14600372314453    4    3    4    1    0    .905460000038147    8 
 1    78.15599822998047    106.1600036621094    3    1    1    1    1    .3134399950504303    8 
 1    132.4700012207031    91.27400207519531    4    4    3    1    0    .649429976940155    8 
 1    129.6399993896484    91.97499847412109    3    4    2    1    0    .361380010843277    8 
