1 129.28 110.85 4 1 0 6.636 2
1 110.45 128.43 2 4 0 3.6874 2
1 127.71 94.534 4 3 0 10.553 2
1 94.807 71.083 3 2 0 1.5495 2
1 69.854 99.217 1 1 1 3.5642 2
1 103.9 52.984 3 2 0 4.9215 2
1 95.845 83.32 3 3 1 2.5554 2
1 84.963 129.49 2 2 1 5.2095 2
1 90.34 116.9 1 1 1 0.92493 2
1 74.121 97.48 1 4 0 5.2756 2
1 108.93 81.938 4 4 1 2.091 2
1 137.8 100.42 4 3 0 2.9736 2
1 64.7 97.217 1 3 0 3.1485 2
1 71.674 104.66 1 2 0 3.7703 2
1 94.894 72.019 3 2 0 1.5968 2
1 104.87 128.24 2 2 1 0.89302 2
1 105.37 62.352 3 4 0 3.5239 2
1 143.61 95.96 4 4 1 1.5807 2
1 91.562 71.13 3 1 0 2.7647 2
1 96.262 137.63 2 3 0 3.0518 2
1 90.49 90.771 1 3 0 1.277 2
1 76.145 86.468 1 3 0 1.7547 2
1 106.31 69.963 3 2 0 3.1641 2
1 104.77 137.2 2 2 1 1.3893 2
1 81.981 122.2 2 4 0 2.1091 2
1 103.34 114.1 2 2 1 1.1789 2
1 101.55 85.011 3 2 0 1.0538 2
1 107.25 127.76 2 2 1 1.0373 2
1 115.03 82.638 3 1 0 1.3082 2
1 85.609 129.03 2 4 0 1.8516 2
1 116.98 121.04 4 2 0 1.083 2
1 131.21 122.03 4 3 0 1.0508 2
1 100.29 72.852 3 2 0 1.4667 2
1 109.3 94.724 4 1 0 1.3379 2
1 97.064 60.284 3 4 0 0.3358 2
1 122.11 98.63 4 2 0 1.3718 2
1 70.98 97.498 1 2 0 1.1462 2
1 68.49 100.38 1 4 0 0.95587 2
1 127.92 108.38 4 2 0 1.5435 2
1 101.69 71.413 3 2 0 1.1649 2
1 98.473 67.976 3 2 0 1.2742 2
1 64.004 91.564 1 2 0 1.2584 2
1 110.02 129.03 2 2 1 1.2769 2
1 122.82 101.77 4 1 0 2.1096 2
1 125.02 87.037 4 1 0 1.1474 2
1 63.482 91.567 1 1 1 1.0831 2
1 70.798 95.527 1 1 1 0.9541 2
1 78.227 104.33 1 1 1 0.95404 2
1 135.33 107.93 4 4 1 2.2193 2
1 101.08 80.825 3 3 1 1.8023 2
1 122.08 84.683 4 2 0 2.8615 2
1 98.49 82.627 3 2 0 1.2426 2
1 73.671 95.878 1 1 1 0.94018 2
1 113.07 114.09 2 2 1 2.262 2
1 91.665 129.79 2 2 1 1.6742 2
1 116.82 91.335 3 4 0 1.1822 2
1 79.562 79.509 3 1 0 2.3951 2
1 95.906 128.14 2 2 1 2.9411 2
1 59.37 85.034 1 1 1 0.94042 2
1 94.876 128.97 2 3 0 2.301 2
1 104.24 138.9 2 2 1 1.9625 2
1 105.36 117.7 2 3 0 2.9985 2
1 140.93 83.272 4 3 0 3.5966 2
1 72.589 103.31 1 1 1 1.0374 2
1 106.52 71.449 3 3 1 1.9157 2
1 55.968 101.51 1 1 1 1.0529 2
1 124.5 78.177 4 4 1 1.243 2
1 132.73 92.579 4 4 1 0.94111 2
1 77.996 133.37 2 2 1 3.0379 2
1 131.4 98.805 4 4 1 2.9232 2
1 119.77 117.65 2 3 0 4.6369 2
1 139.57 102.71 4 4 1 1.226 2
1 74.074 99.646 1 1 1 0.95571 2
1 129.02 91.02 4 3 0 3.0853 2
1 130.3 108.11 4 4 1 1.3256 2
1 89.463 121.33 2 2 1 1.9345 2
1 87.545 133.79 2 2 1 1.9959 2
1 108.73 146.08 2 2 1 2.0426 2
1 80.145 103.81 1 1 1 1.0369 2
1 137.02 95.216 4 4 1 2.716 2
1 88.153 75.402 3 3 1 1.6124 2
1 95.81 77.826 3 3 1 1.0677 2
1 125.05 99.471 4 4 1 1.7563 2
1 112.1 90.087 4 3 0 5.3251 2
1 80.524 83.775 3 1 0 1.9012 2
1 64.013 119.66 1 1 1 0.89339 2
1 88.909 58.429 3 4 0 2.0291 2
1 98.53 129.25 2 2 1 1.3101 2
1 82.093 84.705 1 3 0 1.1164 2
1 90.921 64.416 3 3 1 2.5404 2
1 107.72 122.85 2 2 1 1.5165 2
1 113.79 95.295 3 2 0 1.6132 2
1 114.03 71.214 3 4 0 2.5358 2
1 64.865 97.452 1 1 1 1.1315 2
1 124.09 118.91 4 4 1 2.2208 2
1 70.559 113.66 1 1 1 1.139 2
1 81.79 111.54 2 2 1 4.3312 2
1 73.17 85.193 1 1 1 1.3787 2
1 69.114 108.52 1 1 1 1.0996 2
1 94.916 127.7 2 2 1 1.7781 2
2 129.28 110.85 4 4 1 2.0475 2
2 110.45 128.43 2 4 0 1.2421 2
2 127.71 94.534 4 4 1 1.4203 2
2 94.807 71.083 3 3 1 1.2939 2
2 69.854 99.217 1 1 1 1.4218 2
2 103.9 52.984 3 3 1 1.357 2
2 95.845 83.32 3 3 1 1.1733 2
2 84.963 129.49 2 2 1 3.9816 2
2 90.34 116.9 1 2 0 1.4845 2
2 74.121 97.48 1 4 0 1.7234 2
2 108.93 81.938 4 3 0 1.3713 2
2 137.8 100.42 4 4 1 1.7257 2
2 64.7 97.217 1 1 1 0.92796 2
2 71.674 104.66 1 1 1 0.94115 2
2 94.894 72.019 3 3 1 3.6772 2
2 104.87 128.24 2 2 1 1.4199 2
2 105.37 62.352 3 3 1 1.6137 2
2 143.61 95.96 4 4 1 1.2598 2
2 91.562 71.13 3 3 1 2.2875 2
2 96.262 137.63 2 2 1 1.1645 2
2 90.49 90.771 1 3 0 2.0774 2
2 76.145 86.468 1 1 1 2.1381 2
2 106.31 69.963 3 3 1 1.6919 2
2 104.77 137.2 2 2 1 1.1321 2
2 81.981 122.2 2 1 0 1.7074 2
2 103.34 114.1 2 3 0 1.7668 2
2 101.55 85.011 3 3 1 1.2452 2
2 107.25 127.76 2 4 0 2.2198 2
2 115.03 82.638 3 3 1 1.4999 2
2 85.609 129.03 2 2 1 1.6774 2
2 116.98 121.04 4 2 0 3.4216 2
2 131.21 122.03 4 3 0 1.3716 2
2 100.29 72.852 3 3 1 1.4855 2
2 109.3 94.724 4 3 0 2.7802 2
2 97.064 60.284 3 3 1 1.0536 2
2 122.11 98.63 4 4 1 1.0358 2
2 70.98 97.498 1 1 1 1.0365 2
2 68.49 100.38 1 1 1 1.0847 2
2 127.92 108.38 4 4 1 1.7573 2
2 101.69 71.413 3 3 1 1.5179 2
2 98.473 67.976 3 3 1 1.3239 2
2 64.004 91.564 1 1 1 0.97262 2
2 110.02 129.03 2 2 1 0.8919 2
2 122.82 101.77 4 4 1 2.1731 2
2 125.02 87.037 4 4 1 1.0538 2
2 63.482 91.567 1 1 1 1.0042 2
2 70.798 95.527 1 1 1 1.0534 2
2 78.227 104.33 1 1 1 2.0771 2
2 135.33 107.93 4 4 1 1.5804 2
2 101.08 80.825 3 3 1 1.7493 2
2 122.08 84.683 4 4 1 1.0694 2
2 98.49 82.627 3 3 1 0.94952 2
2 73.671 95.878 1 1 1 1.2617 2
2 113.07 114.09 2 2 1 3.1964 2
2 91.665 129.79 2 2 1 0.97198 2
2 116.82 91.335 3 4 0 3.7729 2
2 79.562 79.509 3 1 0 1.3249 2
2 95.906 128.14 2 2 1 1.3084 2
2 59.37 85.034 1 1 1 0.82977 2
2 94.876 128.97 2 2 1 1.1811 2
2 104.24 138.9 2 2 1 0.9401 2
2 105.36 117.7 2 2 1 1.517 2
2 140.93 83.272 4 4 1 1.1496 2
2 72.589 103.31 1 2 0 2.2697 2
2 106.52 71.449 3 3 1 1.3723 2
2 55.968 101.51 1 1 1 0.97329 2
2 124.5 78.177 4 4 1 1.7576 2
2 132.73 92.579 4 4 1 1.0042 2
2 77.996 133.37 2 2 1 1.5474 2
2 131.4 98.805 4 4 1 1.0855 2
2 119.77 117.65 2 4 0 1.2202 2
2 139.57 102.71 4 4 1 1.2131 2
2 74.074 99.646 1 2 0 1.7735 2
2 129.02 91.02 4 4 1 1.7253 2
2 130.3 108.11 4 4 1 0.89286 2
2 89.463 121.33 2 2 1 1.3562 2
2 87.545 133.79 2 2 1 1.1631 2
2 108.73 146.08 2 2 1 1.229 2
2 80.145 103.81 1 1 1 1.8693 2
2 137.02 95.216 4 4 1 1.2442 2
2 88.153 75.402 3 3 1 2.975 2
2 95.81 77.826 3 3 1 1.211 2
2 125.05 99.471 4 4 1 1.1174 2
2 112.1 90.087 4 3 0 1.1962 2
2 80.524 83.775 3 2 0 1.5008 2
2 64.013 119.66 1 1 1 1.0541 2
2 88.909 58.429 3 3 1 3.0208 2
2 98.53 129.25 2 2 1 1.1828 2
2 82.093 84.705 1 1 1 1.1643 2
2 90.921 64.416 3 3 1 2.2059 2
2 107.72 122.85 2 2 1 1.2423 2
2 113.79 95.295 3 2 0 1.0847 2
2 114.03 71.214 3 3 1 2.2186 2
2 64.865 97.452 1 1 1 1.0688 2
2 124.09 118.91 4 2 0 2.7663 2
2 70.559 113.66 1 1 1 2.5256 2
2 81.79 111.54 2 1 0 1.1171 2
2 73.17 85.193 1 1 1 1.0475 2
2 69.114 108.52 1 1 1 1.3253 2
2 94.916 127.7 2 2 1 0.97174 2
3 129.28 110.85 4 4 1 1.9039 2
3 110.45 128.43 2 2 1 1.3575 2
3 127.71 94.534 4 3 0 1.436 2
3 94.807 71.083 3 3 1 0.90777 2
3 69.854 99.217 1 1 1 2.5553 2
3 103.9 52.984 3 3 1 1.0822 2
3 95.845 83.32 3 3 1 2.8778 2
3 84.963 129.49 2 2 1 1.149 2
3 90.34 116.9 1 2 0 1.1947 2
3 74.121 97.48 1 1 1 0.97356 2
3 108.93 81.938 4 3 0 2.0104 2
3 137.8 100.42 4 4 1 1.0057 2
3 64.7 97.217 1 1 1 0.95616 2
3 71.674 104.66 1 1 1 0.97361 2
3 94.894 72.019 3 3 1 1.196 2
3 104.87 128.24 2 2 1 1.165 2
3 105.37 62.352 3 3 1 1.0702 2
3 143.61 95.96 4 4 1 0.90657 2
3 91.562 71.13 3 3 1 2.0275 2
3 96.262 137.63 2 2 1 1.1492 2
3 90.49 90.771 1 3 0 1.3242 2
3 76.145 86.468 1 1 1 0.86075 2
3 106.31 69.963 3 3 1 1.0833 2
3 104.77 137.2 2 2 1 0.95755 2
3 81.981 122.2 2 2 1 1.2298 2
3 103.34 114.1 2 2 1 0.99013 2
3 101.55 85.011 3 3 1 4.2357 2
3 107.25 127.76 2 2 1 1.1319 2
3 115.03 82.638 3 3 1 1.036 2
3 85.609 129.03 2 2 1 1.1162 2
3 116.98 121.04 4 2 0 1.8686 2
3 131.21 122.03 4 4 1 1.0323 2
3 100.29 72.852 3 3 1 1.9171 2
3 109.3 94.724 4 3 0 1.0979 2
3 97.064 60.284 3 3 1 0.87529 2
3 122.11 98.63 4 4 1 1.0699 2
3 70.98 97.498 1 2 0 5.1944 2
3 68.49 100.38 1 1 1 0.92339 2
3 127.92 108.38 4 4 1 1.3543 2
3 101.69 71.413 3 3 1 1.4543 2
3 98.473 67.976 3 3 1 1.0041 2
3 64.004 91.564 1 1 1 0.92433 2
3 110.02 129.03 2 2 1 1.4234 2
3 122.82 101.77 4 4 1 0.8624 2
3 125.02 87.037 4 4 1 1.0707 2
3 63.482 91.567 1 1 1 1.0542 2
3 70.798 95.527 1 1 1 0.95594 2
3 78.227 104.33 1 1 1 1.8685 2
3 135.33 107.93 4 4 1 1.6458 2
3 101.08 80.825 3 3 1 1.1825 2
3 122.08 84.683 4 4 1 1.5689 2
3 98.49 82.627 3 3 1 0.9904 2
3 73.671 95.878 1 1 1 1.0537 2
3 113.07 114.09 2 2 1 1.6452 2
3 91.665 129.79 2 2 1 1.022 2
3 116.82 91.335 3 2 0 2.1575 2
3 79.562 79.509 3 1 0 1.0513 2
3 95.906 128.14 2 2 1 1.3397 2
3 59.37 85.034 1 1 1 1.0673 2
3 94.876 128.97 2 2 1 1.2924 2
3 104.24 138.9 2 2 1 1.404 2
3 105.36 117.7 2 3 0 3.0385 2
3 140.93 83.272 4 4 1 1.0672 2
3 72.589 103.31 1 1 1 1.0831 2
3 106.52 71.449 3 3 1 3.0186 2
3 55.968 101.51 1 1 1 0.94056 2
3 124.5 78.177 4 3 0 1.6434 2
3 132.73 92.579 4 4 1 0.813 2
3 77.996 133.37 2 2 1 1.1309 2
3 131.4 98.805 4 4 1 1.3739 2
3 119.77 117.65 2 4 0 0.98663 2
3 139.57 102.71 4 4 1 1.2113 2
3 74.074 99.646 1 1 1 2.0295 2
3 129.02 91.02 4 4 1 1.0835 2
3 130.3 108.11 4 4 1 1.0831 2
3 89.463 121.33 2 2 1 1.292 2
3 87.545 133.79 2 2 1 0.95691 2
3 108.73 146.08 2 2 1 0.98952 2
3 80.145 103.81 1 1 1 1.5479 2
3 137.02 95.216 4 4 1 1.0664 2
3 88.153 75.402 3 3 1 1.0648 2
3 95.81 77.826 3 3 1 0.92319 2
3 125.05 99.471 4 4 1 0.95471 2
3 112.1 90.087 4 4 1 1.1002 2
3 80.524 83.775 3 3 1 2.0276 2
3 64.013 119.66 1 1 1 2.8934 2
3 88.909 58.429 3 3 1 1.0666 2
3 98.53 129.25 2 2 1 1.6102 2
3 82.093 84.705 1 3 0 2.4609 2
3 90.921 64.416 3 3 1 1.0046 2
3 107.72 122.85 2 2 1 1.5816 2
3 113.79 95.295 3 2 0 1.0957 2
3 114.03 71.214 3 3 1 0.87593 2
3 64.865 97.452 1 1 1 0.88982 2
3 124.09 118.91 4 4 1 0.8428 2
3 70.559 113.66 1 1 1 2.2023 2
3 81.79 111.54 2 1 0 1.4368 2
3 73.17 85.193 1 1 1 0.95718 2
3 69.114 108.52 1 1 1 0.97424 2
3 94.916 127.7 2 2 1 1.0701 2
4 129.28 110.85 4 4 1 1.1037 0
4 110.45 128.43 2 2 1 1.724 1
4 127.71 94.534 4 4 1 0.86113 1
4 94.807 71.083 3 3 1 1.6592 0
4 69.854 99.217 1 1 1 1.1167 1
