 1    127.9199981689453    108.379997253418    4    3    0    4.799699783325195    2 
 1    103.3399963378906    114.0999984741211    2    1    0    1.952399969100952    2 
 1    74.07399749755859    99.64600372314453    1    4    0    1.152400016784668    2 
 1    114.0299987792969    71.21399688720703    3    2    0    .669160008430481    2 
 1    70.98000335693359    97.49800109863281    1    2    0    2.062900066375732    2 
 1    101.0800018310547    80.82499694824219    3    1    0    .9089800119400024    2 
 1    68.48999786376953    100.379997253418    1    3    0    .8945599794387817    2 
 1    113.0699996948242    114.0899963378906    2    3    0    .4764899909496307    2 
 1    84.96299743652344    129.4900054931641    2    2    1    .3806099891662598    2 
 1    130.3000030517578    108.1100006103516    4    2    0    .5245199799537659    2 
 1    122.8199996948242    101.7699966430664    4    2    0    .8276399970054626    2 
 1    80.14499664306641    103.8099975585938    1    2    0    .9234799742698669    2 
 1    124.0899963378906    118.9100036621094    4    4    1    .6361500024795532    2 
 1    124.5    78.177001953125    4    3    0    1.26010000705719    2 
 1    104.870002746582    128.2400054931641    2    2    1    .714900016784668    2 
 1    90.33999633789062    116.9000015258789    1    2    0    .9393200278282166    2 
 1    100.2900009155273    72.85199737548828    3    1    0    1.115000009536743    2 
 1    89.46299743652344    121.3300018310547    2    3    0    .7783799767494202    2 
 1    59.36999893188477    85.03399658203125    1    2    0    1.322100043296814    2 
 1    69.11399841308594    108.5199966430664    1    3    0    .4897499978542328    2 
 1    105.370002746582    62.35200119018555    3    4    0    .6012399792671204    2 
 1    97.06400299072266    60.28400039672852    3    2    0    .7134299874305725    2 
 1    106.5199966430664    71.44899749755859    3    1    0    .5868399739265442    2 
 1    80.52400207519531    83.77500152587891    3    1    0    .9063400030136108    2 
 1    96.26200103759766    137.6300048828125    2    3    0    .550570011138916    2 
 1    79.56199645996094    79.50900268554688    3    2    0    .6835799813270569    2 
 1    107.7200012207031    122.8499984741211    2    4    0    .9715499877929688    2 
 1    94.80699920654297    71.08300018310547    3    1    0    1.084400057792664    2 
 1    110.0199966430664    129.0299987792969    2    2    1    .6683899760246277    2 
 1    131.3999938964844    98.80500030517578    4    1    0    1.275500059127808    2 
 1    104.2399978637695    138.8999938964844    2    1    0    1.147600054740906    2 
 1    91.66500091552734    129.7899932861328    2    3    0    .5562000274658203    2 
 1    95.84500122070312    83.31999969482422    3    2    0    .7317000031471252    2 
 1    135.3300018310547    107.9300003051758    4    4    1    .8122599720954895    2 
 1    101.6900024414062    71.41300201416016    3    3    1    1.14900004863739    2 
 1    87.54499816894531    133.7899932861328    2    1    0    3.052200078964233    2 
 1    129.0200042724609    91.01999664306641    4    4    1    .6206499934196472    2 
 1    98.52999877929688    129.25    2    3    0    1.340199947357178    2 
