1 101.69 71.413 3 1 0 6.2987 2 1 2 0
1 84.963 129.49 2 2 1 3.2499 2 1 2 0
1 77.996 133.37 2 2 1 0.84161 2 1 2 0
1 90.921 64.416 3 3 1 1.4496 2 1 2 0
1 80.145 103.81 1 2 0 0.72971 2 1 2 0
1 89.463 121.33 2 4 0 1.2735 2 1 2 0
1 94.876 128.97 2 1 0 0.5056 2 1 2 0
1 143.61 95.96 4 2 0 0.34543 2 1 2 0
1 100.29 72.852 3 3 1 1.4815 2 1 2 0
1 87.545 133.79 2 2 1 0.96955 2 1 2 0
1 69.114 108.52 1 2 0 1.3376 2 1 2 0
1 108.93 81.938 4 4 1 2.6975 2 1 2 0
1 122.11 98.63 4 4 1 0.90565 2 1 2 0
1 131.21 122.03 4 4 1 0.71363 2 1 2 0
1 94.894 72.019 3 3 1 1.2737 2 1 2 0
1 127.92 108.38 4 4 1 0.66553 2 1 2 0
1 101.55 85.011 3 4 0 2.9856 2 1 2 0
1 130.3 108.11 4 4 1 0.58563 2 1 2 0
1 106.31 69.963 3 3 1 1.0017 2 1 2 0
1 64.7 97.217 1 2 0 0.55372 2 1 2 0
1 95.845 83.32 3 2 0 2.0576 2 1 2 0
1 88.909 58.429 3 2 0 0.84162 2 1 2 0
1 82.093 84.705 1 3 0 0.48958 2 1 2 0
1 132.73 92.579 4 4 1 0.68156 2 1 2 0
1 55.968 101.51 1 1 1 1.6097 2 1 2 0
1 137.02 95.216 4 4 1 1.1296 2 1 2 0
1 116.82 91.335 3 4 0 1.3696 2 1 2 0
1 137.8 100.42 4 4 1 0.5216 2 1 2 0
1 90.34 116.9 1 2 0 1.0816 2 1 2 0
1 104.24 138.9 2 3 0 0.77758 2 1 2 0
1 63.482 91.567 1 1 1 0.74492 2 1 2 0
1 80.524 83.775 3 2 0 0.93773 2 1 2 0
1 135.33 107.93 4 4 1 0.76171 2 1 2 0
1 74.121 97.48 1 2 0 1.2096 2 1 2 0
1 107.25 127.76 2 3 0 0.87344 2 1 2 0
1 101.08 80.825 3 3 1 0.68151 2 1 2 0
1 108.73 146.08 2 4 0 0.90565 2 1 2 0
1 110.02 129.03 2 4 0 0.42557 2 1 2 0
1 76.145 86.468 1 1 1 0.77731 2 1 2 0
1 94.916 127.7 2 2 1 0.72966 2 1 2 0
1 106.52 71.449 3 3 1 0.68168 2 1 2 0
1 129.28 110.85 4 4 1 0.39357 2 1 2 0
1 98.49 82.627 3 3 1 1.2256 2 1 2 0
1 81.79 111.54 2 2 1 1.0017 2 1 2 0
1 115.03 82.638 3 3 1 1.0015 2 1 2 0
1 91.665 129.79 2 2 1 1.4176 2 1 2 0
1 125.05 99.471 4 4 1 0.7937 2 1 2 0
1 79.562 79.509 3 1 0 1.9296 2 1 2 0
1 107.72 122.85 2 2 1 0.85758 2 1 2 0
1 104.87 128.24 2 3 0 0.7456 2 1 2 0
1 81.981 122.2 2 2 1 0.76161 2 1 2 0
1 64.865 97.452 1 1 1 0.74557 2 1 2 0
1 70.98 97.498 1 1 1 0.93775 2 1 2 0
1 90.49 90.771 1 2 0 1.1136 2 1 2 0
1 98.473 67.976 3 3 1 0.69746 2 1 2 0
1 112.1 90.087 4 4 1 1.6736 2 1 2 0
1 105.37 62.352 3 4 0 1.0016 2 1 2 0
1 95.906 128.14 2 3 0 0.58558 2 1 2 0
1 69.854 99.217 1 1 1 0.69757 2 1 2 0
1 64.004 91.564 1 1 1 0.68162 2 1 2 0
1 96.262 137.63 2 2 1 0.71362 2 1 2 0
1 113.07 114.09 2 3 0 0.47349 2 1 2 0
1 103.34 114.1 2 4 0 0.56975 2 1 2 0
1 139.57 102.71 4 4 1 0.53762 2 1 2 0
1 119.77 117.65 2 4 0 0.71359 2 1 2 0
1 88.153 75.402 3 3 1 0.48965 2 1 2 0
1 72.589 103.31 1 2 0 1.1932 2 1 2 0
1 64.013 119.66 1 1 1 0.58563 2 1 2 0
1 71.674 104.66 1 1 1 0.58567 2 1 2 0
1 73.671 95.878 1 1 1 0.76167 2 1 2 0
1 91.562 71.13 3 2 0 0.85766 2 1 2 0
1 97.064 60.284 3 2 0 0.85744 2 1 2 0
1 98.53 129.25 2 3 0 0.6337 2 1 2 0
1 122.82 101.77 4 4 1 0.5217 2 1 2 0
1 105.36 117.7 2 4 0 0.53761 2 1 2 0
1 70.798 95.527 1 1 1 0.87377 2 1 2 0
1 103.9 52.984 3 2 0 0.76156 2 1 2 0
1 95.81 77.826 3 3 1 0.61768 2 1 2 0
1 73.17 85.193 1 2 0 1.4657 2 1 2 0
1 114.03 71.214 3 3 1 0.76154 2 1 2 0
1 122.08 84.683 4 4 1 0.64954 2 1 2 0
1 78.227 104.33 1 2 0 0.93754 2 1 2 0
1 125.02 87.037 4 3 0 0.61753 2 1 2 0
1 131.4 98.805 4 4 1 0.5217 2 1 2 0
1 110.45 128.43 2 3 0 0.72958 2 1 2 0
1 74.074 99.646 1 2 0 0.76159 2 1 2 0
1 94.807 71.083 3 3 1 0.96959 2 1 2 0
1 140.93 83.272 4 4 1 0.58564 2 1 2 0
1 85.609 129.03 2 3 0 0.79361 2 1 2 0
1 113.79 95.295 3 4 0 0.64964 2 1 2 0
1 116.98 121.04 4 4 1 0.50552 2 1 2 0
1 129.02 91.02 4 4 1 0.47344 2 1 2 0
1 124.09 118.91 4 4 1 0.4416 2 1 2 0
1 104.77 137.2 2 3 0 0.60157 2 1 2 0
1 127.71 94.534 4 4 1 0.92171 2 1 2 0
1 124.5 78.177 4 4 1 0.50558 2 1 2 0
1 70.559 113.66 1 1 1 0.58542 2 1 2 0
1 109.3 94.724 4 3 0 1.0175 2 1 2 0
1 68.49 100.38 1 1 1 0.50561 2 1 2 0
1 59.37 85.034 1 1 1 0.58574 2 1 2 0
2 101.69 71.413 3 4 0 1.3104 2 1 2 0
2 84.963 129.49 2 2 1 0.96347 2 1 2 0
2 77.996 133.37 2 2 1 0.72967 2 1 2 0
2 90.921 64.416 3 3 1 0.74545 2 1 2 0
2 80.145 103.81 1 2 0 0.79365 2 1 2 0
2 89.463 121.33 2 3 0 0.66564 2 1 2 0
2 94.876 128.97 2 3 0 0.87357 2 1 2 0
2 143.61 95.96 4 4 1 0.6016 2 1 2 0
2 100.29 72.852 3 3 1 1.2255 2 1 2 0
2 87.545 133.79 2 2 1 0.95366 2 1 2 0
2 69.114 108.52 1 1 1 1.0335 2 1 2 0
2 108.93 81.938 4 3 0 0.6976 2 1 2 0
2 122.11 98.63 4 4 1 0.58553 2 1 2 0
2 131.21 122.03 4 4 1 0.82557 2 1 2 0
2 94.894 72.019 3 3 1 0.7456 2 1 2 0
2 127.92 108.38 4 4 1 0.60163 2 1 2 0
2 101.55 85.011 3 3 1 0.71362 2 1 2 0
2 130.3 108.11 4 4 1 0.55357 2 1 2 0
2 106.31 69.963 3 4 0 1.2096 2 1 2 0
2 64.7 97.217 1 1 1 1.2734 2 1 2 0
2 95.845 83.32 3 3 1 1.3855 2 1 2 0
2 88.909 58.429 3 3 1 0.58547 2 1 2 0
2 82.093 84.705 1 2 0 0.90564 2 1 2 0
2 132.73 92.579 4 4 1 0.63359 2 1 2 0
2 55.968 101.51 1 1 1 0.71368 2 1 2 0
2 137.02 95.216 4 4 1 0.58555 2 1 2 0
2 116.82 91.335 3 3 1 1.5777 2 1 2 0
2 137.8 100.42 4 4 1 0.79354 2 1 2 0
2 90.34 116.9 1 3 0 1.6416 2 1 2 0
2 104.24 138.9 2 3 0 0.74544 2 1 2 0
2 63.482 91.567 1 1 1 0.68157 2 1 2 0
2 80.524 83.775 3 2 0 0.96966 2 1 2 0
2 135.33 107.93 4 4 1 0.55357 2 1 2 0
2 74.121 97.48 1 1 1 0.77775 2 1 2 0
2 107.25 127.76 2 3 0 0.93761 2 1 2 0
2 101.08 80.825 3 3 1 1.0496 2 1 2 0
2 108.73 146.08 2 3 0 0.72964 2 1 2 0
2 110.02 129.03 2 3 0 1.2255 2 1 2 0
2 76.145 86.468 1 2 0 1.3216 2 1 2 0
2 94.916 127.7 2 2 1 1.4336 2 1 2 0
2 106.52 71.449 3 3 1 0.77748 2 1 2 0
2 129.28 110.85 4 4 1 0.90575 2 1 2 0
2 98.49 82.627 3 3 1 0.82558 2 1 2 0
2 81.79 111.54 2 2 1 0.84166 2 1 2 0
2 115.03 82.638 3 3 1 0.77739 2 1 2 0
2 91.665 129.79 2 2 1 2.6337 2 1 2 0
2 125.05 99.471 4 4 1 0.65218 2 1 2 0
2 79.562 79.509 3 3 1 2.0095 2 1 2 0
2 107.72 122.85 2 3 0 2.2495 2 1 2 0
2 104.87 128.24 2 3 0 1.1455 2 1 2 0
2 81.981 122.2 2 2 1 0.9377 2 1 2 0
2 64.865 97.452 1 1 1 0.88955 2 1 2 0
2 70.98 97.498 1 1 1 1.3854 2 1 2 0
2 90.49 90.771 1 2 0 1.5616 2 1 2 0
2 98.473 67.976 3 3 1 0.7296 2 1 2 0
2 112.1 90.087 4 4 1 1.4175 2 1 2 0
2 105.37 62.352 3 3 1 1.3055 2 1 2 0
2 95.906 128.14 2 2 1 0.74561 2 1 2 0
2 69.854 99.217 1 1 1 0.68105 2 1 2 0
2 64.004 91.564 1 1 1 0.58562 2 1 2 0
2 96.262 137.63 2 3 0 0.72954 2 1 2 0
2 113.07 114.09 2 4 0 0.74543 2 1 2 0
2 103.34 114.1 2 2 1 1.3217 2 1 2 0
2 139.57 102.71 4 4 1 1.0495 2 1 2 0
2 119.77 117.65 2 4 0 0.71362 2 1 2 0
