1 101.55 85.011 3 1 0 2.0219 2 1 1 0
1 76.145 86.468 1 2 0 0.97146 2 1 1 0
1 64.865 97.452 1 3 0 0.75763 2 1 1 0
1 84.963 129.49 2 4 0 0.56563 2 1 1 0
1 131.4 98.805 4 4 1 2.3735 2 1 1 0
1 115.03 82.638 3 3 1 0.96564 2 1 1 0
1 70.559 113.66 1 2 0 1.0457 2 1 1 0
1 94.807 71.083 3 1 0 1.2855 2 1 1 0
1 87.545 133.79 2 4 0 0.78954 2 1 1 0
1 101.69 71.413 3 3 1 1.1735 2 1 1 0
1 70.98 97.498 1 1 1 1.2857 2 1 1 0
1 88.909 58.429 3 2 0 1.1576 2 1 1 0
1 119.77 117.65 2 4 0 1.4936 2 1 1 0
1 122.08 84.683 4 4 1 1.1575 2 1 1 0
1 90.49 90.771 1 3 0 1.6375 2 1 1 0
1 125.02 87.037 4 4 1 1.6536 2 1 1 0
1 105.36 117.7 2 4 0 2.0375 2 1 1 0
1 109.3 94.724 4 4 1 0.70949 2 1 1 0
1 91.562 71.13 3 1 0 1.5416 2 1 1 0
1 94.894 72.019 3 2 0 0.90169 2 1 1 0
1 104.24 138.9 2 4 0 0.74169 2 1 1 0
1 95.845 83.32 3 2 0 1.1255 2 1 1 0
1 113.07 114.09 2 4 0 1.0936 2 1 1 0
1 74.121 97.48 1 4 0 3.0456 2 1 1 0
1 69.114 108.52 1 4 0 1.3174 2 1 1 0
1 129.02 91.02 4 2 0 1.8616 2 1 1 0
1 107.25 127.76 2 3 0 1.4136 2 1 1 0
1 94.876 128.97 2 4 0 0.5655 2 1 1 0
1 108.73 146.08 2 4 0 1.0296 2 1 1 0
1 105.37 62.352 3 1 0 1.0136 2 1 1 0
1 55.968 101.51 1 1 1 1.9415 2 1 1 0
1 100.29 72.852 3 2 0 1.3655 2 1 1 0
1 98.49 82.627 3 3 1 0.77355 2 1 1 0
1 73.17 85.193 1 1 1 1.7497 2 1 1 0
1 94.916 127.7 2 4 0 1.4455 2 1 1 0
1 140.93 83.272 4 3 0 2.6935 2 1 1 0
1 95.906 128.14 2 4 0 1.3336 2 1 1 0
1 124.09 118.91 4 3 0 0.88553 2 1 1 0
1 78.227 104.33 1 1 1 1.4136 2 1 1 0
1 68.49 100.38 1 1 1 0.99766 2 1 1 0
1 64.7 97.217 1 1 1 1.2696 2 1 1 0
1 104.77 137.2 2 4 0 0.93352 2 1 1 0
1 71.674 104.66 1 1 1 1.1735 2 1 1 0
1 90.34 116.9 1 2 0 0.99754 2 1 1 0
1 69.854 99.217 1 2 0 0.88547 2 1 1 0
1 79.562 79.509 3 2 0 1.2375 2 1 1 0
1 143.61 95.96 4 4 1 0.88564 2 1 1 0
1 139.57 102.71 4 4 1 0.86965 2 1 1 0
1 112.1 90.087 4 3 0 0.85363 2 1 1 0
1 96.262 137.63 2 2 1 1.3017 2 1 1 0
1 131.21 122.03 4 4 1 0.6457 2 1 1 0
1 108.93 81.938 4 2 0 0.80562 2 1 1 0
1 98.473 67.976 3 3 1 0.80571 2 1 1 0
1 88.153 75.402 3 3 1 1.3977 2 1 1 0
1 124.5 78.177 4 4 1 0.66172 2 1 1 0
1 98.53 129.25 2 2 1 1.3655 2 1 1 0
1 74.074 99.646 1 1 1 1.2215 2 1 1 0
1 103.34 114.1 2 2 1 1.6055 2 1 1 0
1 107.72 122.85 2 3 0 1.2056 2 1 1 0
1 72.589 103.31 1 1 1 0.85357 2 1 1 0
1 130.3 108.11 4 2 0 2.8055 2 1 1 0
1 103.9 52.984 3 2 0 1.3655 2 1 1 0
1 135.33 107.93 4 4 1 0.82161 2 1 1 0
1 125.05 99.471 4 4 1 0.70955 2 1 1 0
1 77.996 133.37 2 3 0 0.67739 2 1 1 0
1 95.81 77.826 3 3 1 1.4136 2 1 1 0
1 106.31 69.963 3 2 0 1.6057 2 1 1 0
1 82.093 84.705 1 3 0 1.7976 2 1 1 0
1 104.87 128.24 2 4 0 0.98164 2 1 1 0
1 127.71 94.534 4 4 1 0.66171 2 1 1 0
1 101.08 80.825 3 2 0 2.0216 2 1 1 0
1 122.11 98.63 4 2 0 2.1175 2 1 1 0
1 81.981 122.2 2 3 0 2.1815 2 1 1 0
1 116.82 91.335 3 3 1 1.7975 2 1 1 0
1 89.463 121.33 2 2 1 1.3016 2 1 1 0
1 116.98 121.04 4 4 1 0.96554 2 1 1 0
1 110.45 128.43 2 4 0 0.61356 2 1 1 0
1 91.665 129.79 2 2 1 2.2295 2 1 1 0
1 63.482 91.567 1 1 1 0.85365 2 1 1 0
1 127.92 108.38 4 2 0 1.8775 2 1 1 0
1 73.671 95.878 1 3 0 2.0695 2 1 1 0
1 110.02 129.03 2 4 0 1.4456 2 1 1 0
1 64.004 91.564 1 3 0 4.5494 2 1 1 0
1 97.064 60.284 3 3 1 1.0134 2 1 1 0
1 90.921 64.416 3 3 1 0.88555 2 1 1 0
1 81.79 111.54 2 3 0 0.58162 2 1 1 0
1 70.798 95.527 1 2 0 0.90145 2 1 1 0
1 137.02 95.216 4 4 1 0.7095 2 1 1 0
1 85.609 129.03 2 2 1 1.1415 2 1 1 0
1 114.03 71.214 3 3 1 1.3336 2 1 1 0
1 64.013 119.66 1 1 1 0.59763 2 1 1 0
1 137.8 100.42 4 4 1 0.91746 2 1 1 0
1 113.79 95.295 3 3 1 2.2936 2 1 1 0
1 132.73 92.579 4 3 0 1.2056 2 1 1 0
1 80.524 83.775 3 2 0 1.6536 2 1 1 0
1 80.145 103.81 1 3 0 1.0135 2 1 1 0
1 59.37 85.034 1 1 1 2.4055 2 1 1 0
1 106.52 71.449 3 3 1 1.2856 2 1 1 0
1 129.28 110.85 4 4 1 0.90167 2 1 1 0
1 122.82 101.77 4 2 0 1.3337 2 1 1 0
2 101.55 85.011 3 2 0 1.868 2 1 1 0
2 76.145 86.468 1 1 1 0.68524 2 1 1 0
2 64.865 97.452 1 1 1 1.1896 2 1 1 0
2 84.963 129.49 2 2 1 1.6215 2 1 1 0
2 131.4 98.805 4 4 1 0.9976 2 1 1 0
2 115.03 82.638 3 2 0 1.2376 2 1 1 0
2 70.559 113.66 1 2 0 1.1413 2 1 1 0
2 94.807 71.083 3 3 1 1.3657 2 1 1 0
2 87.545 133.79 2 2 1 1.3175 2 1 1 0
2 101.69 71.413 3 3 1 0.93355 2 1 1 0
2 70.98 97.498 1 1 1 0.93363 2 1 1 0
2 88.909 58.429 3 3 1 0.94952 2 1 1 0
2 119.77 117.65 2 4 0 0.69374 2 1 1 0
2 122.08 84.683 4 2 0 1.3495 2 1 1 0
2 90.49 90.771 1 2 0 0.75758 2 1 1 0
2 125.02 87.037 4 4 1 1.1735 2 1 1 0
2 105.36 117.7 2 2 1 2.6615 2 1 1 0
2 109.3 94.724 4 3 0 0.93361 2 1 1 0
2 91.562 71.13 3 3 1 1.2695 2 1 1 0
2 94.894 72.019 3 3 1 0.75762 2 1 1 0
2 104.24 138.9 2 4 0 0.7736 2 1 1 0
2 95.845 83.32 3 4 0 0.85367 2 1 1 0
2 113.07 114.09 2 2 1 1.3333 2 1 1 0
2 74.121 97.48 1 1 1 1.5576 2 1 1 0
2 69.114 108.52 1 1 1 1.7655 2 1 1 0
2 129.02 91.02 4 4 1 0.9017 2 1 1 0
2 107.25 127.76 2 2 1 1.5255 2 1 1 0
2 94.876 128.97 2 2 1 1.5735 2 1 1 0
2 108.73 146.08 2 4 0 1.0136 2 1 1 0
2 105.37 62.352 3 3 1 1.2048 2 1 1 0
2 55.968 101.51 1 1 1 0.72562 2 1 1 0
2 100.29 72.852 3 3 1 1.3015 2 1 1 0
2 98.49 82.627 3 3 1 1.1575 2 1 1 0
2 73.17 85.193 1 3 0 0.67752 2 1 1 0
2 94.916 127.7 2 3 0 0.64557 2 1 1 0
2 140.93 83.272 4 4 1 0.72559 2 1 1 0
