1 124.18 104.74 4 4 1 1.4867 0 999 999 999 999 999 999 999 999 999
1 109.89 126.84 2 4 0 0.72676 0 999 999 999 999 999 999 999 999 999
1 80.033 116.76 2 2 1 1.0859 0 999 999 999 999 999 999 999 999 999
1 121.04 124.27 2 4 0 0.76571 0 999 999 999 999 999 999 999 999 999
1 92.034 52.566 3 3 1 0.9578 0 999 999 999 999 999 999 999 999 999
1 94.552 56.501 3 3 1 0.57376 0 999 999 999 999 999 999 999 999 999
1 108.73 132.18 2 4 0 0.8299 0 999 999 999 999 999 999 999 999 999
1 129.27 99.186 4 4 1 0.71794 0 999 999 999 999 999 999 999 999 999
1 66.393 106.67 1 1 1 0.66983 0 999 999 999 999 999 999 999 999 999
1 118.45 93.27 4 2 0 1.5179 0 999 999 999 999 999 999 999 999 999
1 133.95 112.93 4 4 1 1.2298 0 999 999 999 999 999 999 999 999 999
1 94.17 88.531 3 2 0 0.74985 0 999 999 999 999 999 999 999 999 999
1 66.393 106.67 1 1 1 0.54199 0 999 999 999 999 999 999 999 999 999
1 101.16 117.67 2 2 1 2.958 0 999 999 999 999 999 999 999 999 999
1 107.76 102.5 4 2 0 0.79781 0 999 999 999 999 999 999 999 999 999
1 66.948 85.89 1 1 1 0.526 0 999 999 999 999 999 999 999 999 999
1 101.16 117.67 2 3 0 0.81392 0 999 999 999 999 999 999 999 999 999
1 91.631 135.86 2 3 0 0.97392 0 999 999 999 999 999 999 999 999 999
1 93.937 65.829 3 2 0 1.582 0 999 999 999 999 999 999 999 999 999
1 111.85 123.11 2 3 0 1.2298 0 999 999 999 999 999 999 999 999 999
1 80.033 116.76 2 2 1 1.2779 0 999 999 999 999 999 999 999 999 999
1 131.82 100.78 4 4 1 0.65384 0 999 999 999 999 999 999 999 999 999
1 56.58 77.533 1 1 1 0.52575 0 999 999 999 999 999 999 999 999 999
1 121.04 124.27 2 4 0 1.1659 0 999 999 999 999 999 999 999 999 999
1 103.42 82.642 3 3 1 1.0218 0 999 999 999 999 999 999 999 999 999
1 129.27 99.186 4 4 1 1.2141 0 999 999 999 999 999 999 999 999 999
1 111.85 123.11 2 2 1 0.702 0 999 999 999 999 999 999 999 999 999
1 115.5 86.606 4 2 0 0.65398 0 999 999 999 999 999 999 999 999 999
1 121.04 124.27 2 3 0 2.1899 0 999 999 999 999 999 999 999 999 999
1 80.033 116.76 2 1 0 1.102 0 999 999 999 999 999 999 999 999 999
1 129.27 99.186 4 4 1 0.81383 0 999 999 999 999 999 999 999 999 999
1 123.16 74.619 3 3 1 1.2139 0 999 999 999 999 999 999 999 999 999
1 115.5 86.606 4 2 0 1.1501 0 999 999 999 999 999 999 999 999 999
1 66.393 106.67 1 1 1 0.55808 0 999 999 999 999 999 999 999 999 999
1 123.16 74.619 3 3 1 0.82995 0 999 999 999 999 999 999 999 999 999
1 126.72 113.37 4 4 1 0.94196 0 999 999 999 999 999 999 999 999 999
1 124.18 104.74 4 2 0 1.582 0 999 999 999 999 999 999 999 999 999
1 66.393 106.67 1 1 1 0.42988 0 999 999 999 999 999 999 999 999 999
1 56.58 77.533 1 1 1 0.81387 0 999 999 999 999 999 999 999 999 999
1 136.2 104.91 4 4 1 0.95784 0 999 999 999 999 999 999 999 999 999
1 136.2 104.91 4 4 1 1.086 0 999 999 999 999 999 999 999 999 999
1 124.18 104.74 4 4 1 1.502 0 999 999 999 999 999 999 999 999 999
1 136.2 104.91 4 4 1 0.78201 0 999 999 999 999 999 999 999 999 999
1 94.597 80.825 3 3 1 1.1178 0 999 999 999 999 999 999 999 999 999
1 123.16 74.619 3 3 1 0.82994 0 999 999 999 999 999 999 999 999 999
1 66.393 106.67 1 1 1 1.294 0 999 999 999 999 999 999 999 999 999
