1 105.91 137.63 2 1 0 2.5871 0 999 999 999 999 999 999 999 999 999
1 90.727 130.76 2 2 1 0.9923 0 999 999 999 999 999 999 999 999 999
1 134.54 104.32 4 4 1 1.639 0 999 999 999 999 999 999 999 999 999
1 113.92 137.95 2 2 1 1.9205 0 999 999 999 999 999 999 999 999 999
1 121.5 101.5 4 4 1 0.95161 0 999 999 999 999 999 999 999 999 999
1 122.33 104.15 4 4 1 0.76413 0 999 999 999 999 999 999 999 999 999
1 81.446 107.74 1 1 1 1.4826 0 999 999 999 999 999 999 999 999 999
1 62.399 104.87 1 3 0 1.0146 0 999 999 999 999 999 999 999 999 999
1 128.38 109.66 4 4 1 1.1861 0 999 999 999 999 999 999 999 999 999
1 71.365 110.73 1 2 0 1.6078 0 999 999 999 999 999 999 999 999 999
1 107.85 59.327 3 4 0 0.96751 0 999 999 999 999 999 999 999 999 999
1 91.41 71.326 3 1 0 0.87347 0 999 999 999 999 999 999 999 999 999
1 88.072 70.986 3 3 1 0.74848 0 999 999 999 999 999 999 999 999 999
1 113.3 56.667 3 4 0 1.1705 0 999 999 999 999 999 999 999 999 999
1 84.963 142.9 2 1 0 1.0923 0 999 999 999 999 999 999 999 999 999
1 57.396 106.88 1 1 1 1.6548 0 999 999 999 999 999 999 999 999 999
1 63.64 90.106 1 1 1 2.5301 0 999 999 999 999 999 999 999 999 999
1 108.45 65.784 3 4 0 1.1547 0 999 999 999 999 999 999 999 999 999
1 62.399 104.87 1 1 1 1.4046 0 999 999 999 999 999 999 999 999 999
1 87.545 134.47 2 1 0 1.7568 0 999 999 999 999 999 999 999 999 999
1 94.552 63.931 3 2 0 0.96721 0 999 999 999 999 999 999 999 999 999
1 103.9 90.996 3 4 0 1.1078 0 999 999 999 999 999 999 999 999 999
1 149.85 97.568 4 3 0 0.51438 0 999 999 999 999 999 999 999 999 999
1 121.5 101.5 4 4 1 1.4987 0 999 999 999 999 999 999 999 999 999
1 115.03 74.325 3 4 0 2.8579 0 999 999 999 999 999 999 999 999 999
1 126.18 112.82 4 4 1 1.108 0 999 999 999 999 999 999 999 999 999
1 66.948 107.58 1 1 1 0.96715 0 999 999 999 999 999 999 999 999 999
1 63.64 90.106 1 2 0 2.483 0 999 999 999 999 999 999 999 999 999
1 63.64 90.106 1 1 1 0.88903 0 999 999 999 999 999 999 999 999 999
1 95.081 129.03 2 2 1 1.2797 0 999 999 999 999 999 999 999 999 999
1 108.45 65.784 3 1 0 4.0298 0 999 999 999 999 999 999 999 999 999
1 115.03 74.325 3 4 0 1.1703 0 999 999 999 999 999 999 999 999 999
1 149.85 97.568 4 3 0 0.71716 0 999 999 999 999 999 999 999 999 999
1 94.552 63.931 3 3 1 1.7797 0 999 999 999 999 999 999 999 999 999
1 95.081 129.03 2 4 0 2.3424 0 999 999 999 999 999 999 999 999 999
1 103.9 90.996 3 1 0 1.4205 0 999 999 999 999 999 999 999 999 999
1 128.38 109.66 4 4 1 1.7172 0 999 999 999 999 999 999 999 999 999
1 62.399 104.87 1 1 1 1.5139 0 999 999 999 999 999 999 999 999 999
1 55.968 105.17 1 1 1 0.62339 0 999 999 999 999 999 999 999 999 999
1 122.33 104.15 4 2 0 1.498 0 999 999 999 999 999 999 999 999 999
1 95.081 129.03 2 2 1 1.6391 0 999 999 999 999 999 999 999 999 999
1 108.45 65.784 3 4 0 2.7797 0 999 999 999 999 999 999 999 999 999
1 55.968 105.17 1 1 1 0.98295 0 999 999 999 999 999 999 999 999 999
1 105.47 128.59 2 2 1 3.6861 0 999 999 999 999 999 999 999 999 999
1 94.552 63.931 3 3 1 1.9517 0 999 999 999 999 999 999 999 999 999
1 122.33 104.15 4 3 0 1.9048 0 999 999 999 999 999 999 999 999 999
1 63.64 90.106 1 1 1 1.5141 0 999 999 999 999 999 999 999 999 999
1 105.47 128.59 2 2 1 1.561 0 999 999 999 999 999 999 999 999 999
1 122.33 104.15 4 4 1 1.8262 0 999 999 999 999 999 999 999 999 999
1 95.081 129.03 2 2 1 1.7484 0 999 999 999 999 999 999 999 999 999
2 88.157 59.224 3 4 0 6.4728 0 999 999 999 999 999 999 999 999 999
2 94.408 78.622 3 3 1 1.2372 0 999 999 999 999 999 999 999 999 999
2 77.653 98.073 1 4 0 1.5609 0 999 999 999 999 999 999 999 999 999
2 91.665 123.83 2 2 1 0.81107 0 999 999 999 999 999 999 999 999 999
2 75.413 110.38 1 2 0 1.8267 0 999 999 999 999 999 999 999 999 999
2 89.375 50.4 3 1 0 0.99861 0 999 999 999 999 999 999 999 999 999
2 125.5 108.75 4 2 0 2.8735 0 999 999 999 999 999 999 999 999 999
2 138.1 105.74 4 3 0 1.4048 0 999 999 999 999 999 999 999 999 999
2 131.82 92.771 4 4 1 0.73637 0 999 999 999 999 999 999 999 999 999
2 75.862 94.493 1 4 0 1.0456 0 999 999 999 999 999 999 999 999 999
2 73.33 90.463 1 1 1 0.52985 0 999 999 999 999 999 999 999 999 999
2 90.76 133.08 2 2 1 0.95169 0 999 999 999 999 999 999 999 999 999
2 103.65 80.253 3 3 1 2.3111 0 999 999 999 999 999 999 999 999 999
2 99.356 130.62 2 2 1 1.2643 0 999 999 999 999 999 999 999 999 999
2 54.726 99.62 1 1 1 1.0296 0 999 999 999 999 999 999 999 999 999
2 126.13 106.89 4 2 0 2.0141 0 999 999 999 999 999 999 999 999 999
2 88.157 59.224 3 3 1 4.2798 0 999 999 999 999 999 999 999 999 999
2 101.11 58.59 3 3 1 1.139 0 999 999 999 999 999 999 999 999 999
2 88.157 59.224 3 3 1 0.70132 0 999 999 999 999 999 999 999 999 999
2 88.153 84.464 3 3 1 0.9048 0 999 999 999 999 999 999 999 999 999
2 91.087 116.09 2 2 1 0.92035 0 999 999 999 999 999 999 999 999 999
2 144.12 110.12 4 2 0 1.686 0 999 999 999 999 999 999 999 999 999
2 91.087 116.09 2 2 1 1.2798 0 999 999 999 999 999 999 999 999 999
2 91.562 60.196 3 4 0 0.95164 0 999 999 999 999 999 999 999 999 999
2 104.55 95.028 3 3 1 1.3112 0 999 999 999 999 999 999 999 999 999
2 89.375 50.4 3 3 1 1.1239 0 999 999 999 999 999 999 999 999 999
2 75.862 94.493 1 4 0 3.1703 0 999 999 999 999 999 999 999 999 999
2 125.5 108.75 4 4 1 1.2329 0 999 999 999 999 999 999 999 999 999
2 99.356 130.62 2 2 1 0.7485 0 999 999 999 999 999 999 999 999 999
2 103.82 143.14 2 2 1 0.93605 0 999 999 999 999 999 999 999 999 999
2 73.33 90.463 1 3 0 3.2173 0 999 999 999 999 999 999 999 999 999
2 144.12 110.12 4 2 0 0.92047 0 999 999 999 999 999 999 999 999 999
2 132.98 110.77 4 2 0 1.9204 0 999 999 999 999 999 999 999 999 999
2 138.1 105.74 4 4 1 0.96726 0 999 999 999 999 999 999 999 999 999
2 118.28 131.59 2 2 1 0.85776 0 999 999 999 999 999 999 999 999 999
2 73.33 90.463 1 3 0 2.7016 0 999 999 999 999 999 999 999 999 999
2 73.33 90.463 1 3 0 1.5141 0 999 999 999 999 999 999 999 999 999
2 126.13 106.89 4 4 1 0.99127 0 999 999 999 999 999 999 999 999 999
2 108.36 66.018 3 4 0 1.5611 0 999 999 999 999 999 999 999 999 999
2 103.82 143.14 2 2 1 0.82663 0 999 999 999 999 999 999 999 999 999
2 94.408 78.622 3 3 1 1.4357 0 999 999 999 999 999 999 999 999 999
2 108.36 66.018 3 3 1 0.71005 0 999 999 999 999 999 999 999 999 999
2 132.98 110.77 4 4 1 1.7646 0 999 999 999 999 999 999 999 999 999
2 94.408 78.622 3 3 1 1.3424 0 999 999 999 999 999 999 999 999 999
2 91.665 123.83 2 2 1 1.1706 0 999 999 999 999 999 999 999 999 999
2 144.12 110.12 4 4 1 1.9517 0 999 999 999 999 999 999 999 999 999
2 118.28 131.59 2 2 1 0.82671 0 999 999 999 999 999 999 999 999 999
2 118.28 131.59 2 2 1 0.93611 0 999 999 999 999 999 999 999 999 999
2 58.261 107.64 1 1 1 0.98265 0 999 999 999 999 999 999 999 999 999
2 58.261 107.64 1 1 1 1.092 0 999 999 999 999 999 999 999 999 999
3 76.811 84.705 1 3 0 2.0194 0 999 999 999 999 999 999 999 999 999
3 94.876 147.21 2 2 1 1.0197 0 999 999 999 999 999 999 999 999 999
3 94.876 147.21 2 2 1 1.2485 0 999 999 999 999 999 999 999 999 999
3 116.98 81.938 4 3 0 1.4051 0 999 999 999 999 999 999 999 999 999
3 135.92 97.126 4 4 1 1.0765 0 999 999 999 999 999 999 999 999 999
3 114.68 121.33 2 4 0 1.6704 0 999 999 999 999 999 999 999 999 999
3 110.47 78.373 3 3 1 2.2329 0 999 999 999 999 999 999 999 999 999
3 133.69 100.25 4 4 1 1.2642 0 999 999 999 999 999 999 999 999 999
3 106.31 78.24 3 3 1 2.8424 0 999 999 999 999 999 999 999 999 999
3 107.74 117.24 2 2 1 1.9671 0 999 999 999 999 999 999 999 999 999
3 120.12 81.2 4 3 0 1.5922 0 999 999 999 999 999 999 999 999 999
3 116.61 102.43 4 4 1 2.186 0 999 999 999 999 999 999 999 999 999
3 106.63 69.579 3 3 1 0.93596 0 999 999 999 999 999 999 999 999 999
3 118 101.92 4 4 1 2.2332 0 999 999 999 999 999 999 999 999 999
3 87.493 106.47 1 4 0 2.3578 0 999 999 999 999 999 999 999 999 999
3 104.09 73.328 3 3 1 0.96724 0 999 999 999 999 999 999 999 999 999
3 104.09 73.328 3 3 1 1.8111 0 999 999 999 999 999 999 999 999 999
3 104.09 73.328 3 3 1 0.76412 0 999 999 999 999 999 999 999 999 999
3 133.28 102.46 4 4 1 4.5608 0 999 999 999 999 999 999 999 999 999
3 116.12 95.12 4 4 1 1.4576 0 999 999 999 999 999 999 999 999 999
3 87.493 106.47 1 2 0 2.1079 0 999 999 999 999 999 999 999 999 999
3 98.277 131.14 2 2 1 1.0764 0 999 999 999 999 999 999 999 999 999
3 114.68 121.33 2 2 1 0.79505 0 999 999 999 999 999 999 999 999 999
3 116.98 81.938 4 3 0 1.7016 0 999 999 999 999 999 999 999 999 999
3 110.47 78.373 3 4 0 1.7486 0 999 999 999 999 999 999 999 999 999
3 106.63 69.579 3 3 1 1.0297 0 999 999 999 999 999 999 999 999 999
3 65.786 91.165 1 1 1 1.2015 0 999 999 999 999 999 999 999 999 999
3 110.47 129.76 2 2 1 0.85782 0 999 999 999 999 999 999 999 999 999
3 120.12 81.2 4 4 1 2.0766 0 999 999 999 999 999 999 999 999 999
3 116.98 81.938 4 4 1 2.4206 0 999 999 999 999 999 999 999 999 999
3 76.811 84.705 1 1 1 0.85743 0 999 999 999 999 999 999 999 999 999
3 65.786 91.165 1 1 1 0.7642 0 999 999 999 999 999 999 999 999 999
3 98.277 131.14 2 2 1 1.0454 0 999 999 999 999 999 999 999 999 999
3 136.68 106.13 4 4 1 2.1704 0 999 999 999 999 999 999 999 999 999
3 98.473 75.886 3 3 1 1.1546 0 999 999 999 999 999 999 999 999 999
3 123.62 112.8 2 2 1 2.3423 0 999 999 999 999 999 999 999 999 999
3 65.786 91.165 1 1 1 1.0922 0 999 999 999 999 999 999 999 999 999
3 114.68 121.33 2 2 1 1.0455 0 999 999 999 999 999 999 999 999 999
3 107.74 117.24 2 4 0 3.9673 0 999 999 999 999 999 999 999 999 999
3 133.69 100.25 4 3 0 1.7329 0 999 999 999 999 999 999 999 999 999
3 116.61 102.43 4 4 1 2.6388 0 999 999 999 999 999 999 999 999 999
3 123.62 112.8 2 2 1 1.2643 0 999 999 999 999 999 999 999 999 999
3 133.69 100.25 4 2 0 2.9986 0 999 999 999 999 999 999 999 999 999
3 98.473 75.886 3 3 1 0.98282 0 999 999 999 999 999 999 999 999 999
3 65.786 91.165 1 1 1 0.76424 0 999 999 999 999 999 999 999 999 999
3 65.786 91.165 1 1 1 0.71721 0 999 999 999 999 999 999 999 999 999
3 136.68 106.13 4 4 1 1.4201 0 999 999 999 999 999 999 999 999 999
3 69.114 100.23 1 1 1 1.0457 0 999 999 999 999 999 999 999 999 999
3 98.473 75.886 3 4 0 1.436 0 999 999 999 999 999 999 999 999 999
3 69.114 100.23 1 1 1 0.74865 0 999 999 999 999 999 999 999 999 999
4 104.31 118.42 2 2 1 2.3971 0 999 999 999 999 999 999 999 999 999
4 101.47 128.34 2 2 1 1.3933 0 999 999 999 999 999 999 999 999 999
4 79.825 95.854 1 2 0 1.514 0 999 999 999 999 999 999 999 999 999
4 110.45 128.19 2 2 1 1.2015 0 999 999 999 999 999 999 999 999 999
4 94.301 94.826 3 3 1 1.4045 0 999 999 999 999 999 999 999 999 999
4 80.613 74.907 3 3 1 0.90478 0 999 999 999 999 999 999 999 999 999
4 71.871 116.53 1 2 0 3.0298 0 999 999 999 999 999 999 999 999 999
4 71.871 116.53 1 1 1 0.87354 0 999 999 999 999 999 999 999 999 999
4 82.785 72.427 3 1 0 1.311 0 999 999 999 999 999 999 999 999 999
4 111.72 101.61 4 4 1 2.1546 0 999 999 999 999 999 999 999 999 999
4 117.2 64.028 3 4 0 0.84226 0 999 999 999 999 999 999 999 999 999
4 98.018 71.214 3 3 1 0.8421 0 999 999 999 999 999 999 999 999 999
4 124.8 95.363 4 4 1 2.983 0 999 999 999 999 999 999 999 999 999
4 109.08 91.975 4 3 0 1.6546 0 999 999 999 999 999 999 999 999 999
4 107.49 121.59 2 2 1 1.4205 0 999 999 999 999 999 999 999 999 999
4 84.914 68.872 3 1 0 4.2485 0 999 999 999 999 999 999 999 999 999
4 69.085 100.59 1 1 1 4.1239 0 999 999 999 999 999 999 999 999 999
4 110.59 82.92 3 3 1 1.217 0 999 999 999 999 999 999 999 999 999
4 72.593 99.619 1 3 0 1.061 0 999 999 999 999 999 999 999 999 999
4 124.48 107.43 4 3 0 1.0923 0 999 999 999 999 999 999 999 999 999
4 101.42 65.476 3 3 1 1.0298 0 999 999 999 999 999 999 999 999 999
4 101.47 128.34 2 2 1 2.2172 0 999 999 999 999 999 999 999 999 999
4 82.785 72.427 3 3 1 6.0298 0 999 999 999 999 999 999 999 999 999
4 104.24 117.65 2 2 1 1.092 0 999 999 999 999 999 999 999 999 999
4 104.24 117.65 2 4 0 2.0449 0 999 999 999 999 999 999 999 999 999
4 69.085 100.59 1 1 1 0.95163 0 999 999 999 999 999 999 999 999 999
4 109.08 91.975 4 4 1 5.9516 0 999 999 999 999 999 999 999 999 999
4 127.27 99.77 4 4 1 1.1704 0 999 999 999 999 999 999 999 999 999
4 82.785 72.427 3 3 1 1.8579 0 999 999 999 999 999 999 999 999 999
4 65.666 97.452 1 1 1 1.7642 0 999 999 999 999 999 999 999 999 999
4 110.59 82.92 3 3 1 1.5766 0 999 999 999 999 999 999 999 999 999
4 110.59 82.92 3 3 1 1.3422 0 999 999 999 999 999 999 999 999 999
4 124.48 107.43 4 4 1 1.9988 0 999 999 999 999 999 999 999 999 999
4 127.27 99.77 4 4 1 2.8893 0 999 999 999 999 999 999 999 999 999
4 82.785 72.427 3 3 1 1.3576 0 999 999 999 999 999 999 999 999 999
4 111.72 101.61 4 4 1 1.0611 0 999 999 999 999 999 999 999 999 999
4 104.24 117.65 2 2 1 1.2172 0 999 999 999 999 999 999 999 999 999
4 104.24 117.65 2 2 1 2.2489 0 999 999 999 999 999 999 999 999 999
4 65.666 97.452 1 1 1 2.436 0 999 999 999 999 999 999 999 999 999
4 75.503 98.665 1 1 1 1.4986 0 999 999 999 999 999 999 999 999 999
4 80.038 100.08 1 1 1 1.8735 0 999 999 999 999 999 999 999 999 999
4 98.018 71.214 3 3 1 1.3266 0 999 999 999 999 999 999 999 999 999
4 104.31 118.42 2 4 0 4.8426 0 999 999 999 999 999 999 999 999 999
4 104.31 118.42 2 3 0 1.2797 0 999 999 999 999 999 999 999 999 999
4 107.49 121.59 2 4 0 2.8736 0 999 999 999 999 999 999 999 999 999
4 124.48 107.43 4 3 0 0.98286 0 999 999 999 999 999 999 999 999 999
4 80.038 100.08 1 4 0 4.3933 0 999 999 999 999 999 999 999 999 999
4 75.503 98.665 1 1 1 1.1703 0 999 999 999 999 999 999 999 999 999
4 72.593 99.619 1 1 1 0.65484 0 999 999 999 999 999 999 999 999 999
4 82.785 72.427 3 1 0 1.3112 0 999 999 999 999 999 999 999 999 999
5 123.77 89.716 4 4 1 1.539 0 999 999 999 999 999 999 999 999 999
5 71.102 101.41 1 1 1 1.0838 0 999 999 999 999 999 999 999 999 999
5 93.937 62.352 3 3 1 0.88924 0 999 999 999 999 999 999 999 999 999
5 76.401 103.39 1 1 1 1.4984 0 999 999 999 999 999 999 999 999 999
5 90.591 102.61 1 4 0 4.4048 0 999 999 999 999 999 999 999 999 999
5 121.04 146.03 2 2 1 1.5609 0 999 999 999 999 999 999 999 999 999
5 107.7 86.667 3 3 1 1.5922 0 999 999 999 999 999 999 999 999 999
5 91.782 130.18 2 2 1 1.592 0 999 999 999 999 999 999 999 999 999
5 99.84 75.458 3 3 1 1.6235 0 999 999 999 999 999 999 999 999 999
5 127.58 78.635 4 4 1 1.4048 0 999 999 999 999 999 999 999 999 999
5 115.33 109.72 2 4 0 0.87355 0 999 999 999 999 999 999 999 999 999
5 119.71 107.64 4 4 1 1.3116 0 999 999 999 999 999 999 999 999 999
5 79.562 79.509 3 3 1 2.7484 0 999 999 999 999 999 999 999 999 999
5 99.892 141.1 2 2 1 1.4515 0 999 999 999 999 999 999 999 999 999
5 88.909 67.523 3 4 0 1.7173 0 999 999 999 999 999 999 999 999 999
5 115.33 109.72 2 4 0 1.2329 0 999 999 999 999 999 999 999 999 999
5 113.2 121.82 4 2 0 1.2486 0 999 999 999 999 999 999 999 999 999
5 113.2 121.82 4 2 0 1.2016 0 999 999 999 999 999 999 999 999 999
5 99.84 75.458 3 4 0 1.4206 0 999 999 999 999 999 999 999 999 999
