1 108.36 74.954 1 4 3 1 0 16.173
1 68.92 110.38 1 3 1 2 0 5.6966
1 67.719 92.352 1 3 1 1 1 1.7806
1 136.37 93.27 1 4 4 2 0 3.7183
1 99.874 116.05 1 1 2 3 0 6.5152
1 114.2 77.146 1 2 3 4 0 3.2545
1 74.406 94.873 1 3 1 1 1 3.6067
1 103.8 134.02 1 4 2 2 1 3.1585
1 100.28 82.642 1 1 3 2 0 1.4145
1 138.91 109.03 1 1 4 2 0 1.0142
1 137.35 113.99 1 3 4 3 0 3.5102
1 64.441 99.62 1 3 1 1 1 3.6383
1 110.47 86.667 1 1 3 2 0 2.7741
1 70.057 97.824 1 2 1 1 1 0.9662
1 84.233 137.95 1 3 2 1 0 1.2385
1 124.8 92.44 1 3 4 2 0 1.0464
1 132.97 97.663 1 4 4 3 0 2.5341
1 79.388 101.95 1 4 1 1 1 2.4061
1 95.503 80.539 1 1 3 4 0 1.4621
1 100.19 132.46 1 2 2 2 1 1.0302
1 105.35 62.113 1 2 3 2 0 1.0141
1 92.034 75.207 1 1 3 1 0 1.4782
1 88.46 132.35 1 3 2 4 0 1.3501
1 83.097 99.69 1 2 1 3 0 1.7021
1 87.493 102.65 1 2 1 2 0 1.1581
1 96.006 70.31 1 4 3 1 0 0.4698
1 77.043 103.02 1 2 1 2 0 6.7581
1 95.087 138.82 1 1 2 1 0 1.206
1 97.504 109.72 1 3 2 3 0 1.6539
1 109.19 138.07 1 4 2 4 0 1.2697
1 95.081 129.76 1 2 2 1 0 1.2854
1 79.921 80.143 1 4 1 1 1 0.75785
1 103.29 76.818 1 3 3 2 0 1.3175
1 96.222 119.36 1 1 2 3 0 1.2857
1 67.055 109.5 1 1 1 1 1 1.1576
1 118.36 111.64 1 3 4 1 0 2.3093
1 111.32 66.94 1 4 3 2 0 0.99779
1 78.156 106.16 1 2 1 1 1 0.70927
1 107.66 76.983 1 3 3 4 0 2.0215
1 101.3 118.25 1 1 2 3 0 0.82149
1 105.84 59.327 1 2 3 2 0 1.0932
1 65.483 111.99 1 3 1 1 1 0.82151
1 138.1 78.635 1 1 4 4 1 2.1976
1 97.37 74.791 1 2 3 2 0 1.9092
1 108.16 121.17 1 3 2 3 0 1.5253
1 111.85 115.57 1 4 2 4 0 1.6051
1 143.47 104.91 1 4 4 4 1 0.94953
1 132.47 91.274 1 1 4 2 0 2.1812
1 96.095 76.707 1 3 3 2 0 1.4931
1 131.82 93.131 1 3 4 4 1 1.3177
1 88.727 138.52 1 3 2 3 0 1.1569
1 71.147 98.665 1 2 1 1 1 1.2694
1 95.636 122.01 1 3 2 1 0 1.8611
1 150.2 102.4 1 4 4 4 1 1.1086
1 100.45 75.41 1 2 3 2 0 2.277
1 80.514 110.94 1 4 1 1 1 1.0292
1 58.433 101.94 1 3 1 1 1 0.62913
1 99.777 123.8 1 2 2 4 0 1.7169
1 130.11 92.592 1 1 4 4 1 0.6284
1 100.66 138.95 1 1 2 2 1 1.6368
1 130.46 86.239 1 1 4 2 0 1.1089
1 111.42 105.79 1 3 4 2 0 0.70863
1 125.42 88.357 1 1 4 2 0 1.0767
1 97.803 130.48 1 2 2 3 0 1.6046
1 73.271 112.19 1 3 1 1 1 1.2207
1 123.59 90.996 1 2 3 2 0 1.7488
1 85.51 78.382 1 4 3 1 0 1.1885
1 102.03 55.27 1 2 3 3 1 1.4765
1 135.92 94.174 1 2 4 4 1 1.1886
1 100.23 73.765 1 4 3 2 0 1.8601
1 114.29 103.67 1 2 4 2 0 0.88445
1 103.04 133.76 1 4 2 3 0 1.2522
1 75.224 88.377 1 2 1 1 1 1.2365
1 129.64 91.975 1 4 4 4 1 3.3326
1 78.451 105.19 1 3 1 1 1 2.4365
1 67.377 101.21 1 2 1 1 1 1.0445
1 138.16 109.2 1 4 4 4 1 1.6523
1 101.93 124.92 1 2 2 2 1 3.2044
1 94.17 78.633 1 2 3 1 0 1.3004
1 135.48 103.1 1 3 4 4 1 1.1243
1 94.439 74.619 1 4 3 3 1 1.7001
1 113.19 81.538 1 3 4 3 0 1.4121
1 81.331 81.853 1 2 1 1 1 1.1727
1 79.896 81.103 1 3 3 3 1 3.2363
1 103.49 123.83 1 1 2 2 1 1.0443
1 82.728 60.788 1 4 3 1 0 1.348
1 105.29 110.19 1 3 2 2 1 4.356
1 49.067 104.17 1 1 1 1 1 0.75579
1 124.62 98.248 1 2 4 4 1 1.284
1 91.842 58.59 1 2 3 3 1 0.99519
1 78.076 96.265 1 3 1 2 0 5.4116
1 100.26 126.58 1 4 2 2 1 2.7395
1 96.639 63.931 1 1 3 3 1 0.94928
1 105.39 122.35 1 2 2 2 1 2.1475
1 84.668 102.75 1 2 1 3 0 2.1156
1 108.59 150 1 2 2 2 1 2.4036
1 137.08 110.12 1 3 4 4 1 1.0596
1 56.719 111.46 1 2 1 1 1 2.1154
1 126.81 79.395 1 4 4 4 1 2.3487
1 135.9 87.263 1 1 4 4 1 1.0917
2 74.453 101.68 1 4 1 1 1 1.808
2 101.11 71.326 1 4 3 3 1 2.5477
2 102.16 55.752 1 1 3 3 1 0.86766
2 105.24 69.674 1 2 3 2 0 1.1714
2 87.314 64.028 1 2 3 3 1 1.1236
2 102.34 113.04 1 3 2 4 0 1.1075
2 70.846 89.233 1 1 1 1 1 1.7611
2 88.839 138.9 1 2 2 2 1 0.94738
2 102.96 73.328 1 4 3 3 1 0.86764
2 101.83 65.421 1 2 3 2 0 2.2276
2 127.81 85.974 1 2 4 4 1 1.0273
2 109.99 128.71 1 2 2 4 0 0.89912
2 84.647 111.43 1 3 1 2 0 2.6115
2 106.46 68.872 1 1 3 3 1 1.5064
2 99.136 69.971 1 2 3 3 1 1.2192
2 114.07 154.31 1 2 2 4 0 1.1712
2 86.087 61.63 1 2 3 3 1 0.97829
2 101.16 128.38 1 2 2 2 1 0.88315
2 131.6 100.05 1 4 4 4 1 1.0269
2 114.53 61.526 1 4 3 3 1 1.0265
2 126.49 92.918 1 3 4 4 1 1.8424
2 70.723 116.53 1 1 1 1 1 2.0666
2 92.056 65.207 1 4 3 3 1 0.96281
2 98.409 50.535 1 1 3 3 1 1.0746
2 84.364 77.564 1 4 3 1 0 3.9388
2 82.452 94.309 1 2 1 3 0 1.2344
2 64.365 104.84 1 1 1 1 1 0.96264
2 90.76 118.01 1 2 2 2 1 2.163
2 72.136 96.496 1 3 1 1 1 2.0185
2 147.27 83.137 1 3 4 4 1 0.97832
2 88.576 154.71 1 1 2 2 1 1.3786
2 69.448 106.47 1 3 1 1 1 1.1862
2 75.227 96.213 1 3 1 1 1 3.4264
2 96.851 93.522 1 2 1 2 0 2.5305
2 103.79 74.408 1 3 3 3 1 1.2665
2 79.308 92.667 1 3 1 1 1 1.0906
2 79.195 108.9 1 3 1 3 0 2.2424
2 107.65 124.98 1 1 2 2 1 1.4421
2 91.087 110.36 1 3 2 1 0 1.8742
2 80.363 107.58 1 1 1 2 0 0.83458
2 95.619 81.297 1 3 3 3 1 1.0267
2 80.038 101.41 1 3 1 3 0 0.77016
2 96.491 75.548 1 4 3 3 1 0.77013
2 136.8 115.45 1 1 4 4 1 0.88231
2 111.52 115.14 1 1 2 2 1 1.7458
2 105.35 58.085 1 4 3 3 1 1.2338
2 109.08 102.43 1 4 4 3 0 1.2342
2 135.82 105.16 1 1 4 4 1 0.81771
