1 111.32 66.94 1 2 3 1 0 3.3119
1 99.874 116.05 1 3 2 2 1 1.0585
1 130.11 92.592 1 1 4 4 1 1.0121
1 87.493 102.65 1 4 1 1 1 1.3777
1 96.639 63.931 1 3 3 3 1 1.3134
1 103.8 134.02 1 3 2 2 1 1.1381
1 80.514 110.94 1 4 1 1 1 0.91399
1 94.439 74.619 1 3 3 3 1 1.2337
1 73.271 112.19 1 2 1 1 1 0.75348
1 105.29 110.19 1 1 2 2 1 1.0575
1 65.483 111.99 1 3 1 1 1 0.64278
1 71.147 98.665 1 3 1 1 1 0.54478
1 111.85 115.57 1 4 2 2 1 1.0413
1 100.45 75.41 1 3 3 3 1 1.0594
1 103.29 76.818 1 3 3 3 1 0.99433
1 103.49 123.83 1 2 2 2 1 0.80383
1 95.081 129.76 1 2 2 2 1 0.76889
1 100.23 73.765 1 2 3 3 1 0.97733
1 79.921 80.143 1 1 1 1 1 0.65969
1 79.896 81.103 1 1 3 1 0 0.66009
1 64.441 99.62 1 4 1 1 1 0.76609
1 108.36 74.954 1 4 3 4 0 2.0014
1 135.92 94.174 1 1 4 4 1 1.4437
1 67.377 101.21 1 1 1 1 1 1.6959
1 114.2 77.146 1 1 3 3 1 1.5714
1 107.66 76.983 1 1 3 3 1 0.86602
1 100.66 138.95 1 2 2 2 1 0.81816
1 109.19 138.07 1 4 2 2 1 0.69147
1 108.59 150 1 4 2 2 1 0.70639
1 113.19 81.538 1 4 4 3 0 0.85197
1 91.842 58.59 1 2 3 3 1 0.72195
1 105.39 122.35 1 4 2 2 1 0.64171
1 138.16 109.2 1 3 4 4 1 0.79746
1 143.47 104.91 1 2 4 4 1 0.64162
1 101.93 124.92 1 3 2 2 1 1.825
1 118.36 111.64 1 4 4 2 0 0.88392
1 84.668 102.75 1 1 1 1 1 0.73716
1 124.8 92.44 1 2 4 4 1 0.80156
1 94.17 78.633 1 4 3 3 1 0.86541
1 74.406 94.873 1 4 1 1 1 0.6441
1 79.388 101.95 1 1 1 1 1 0.76856
1 100.28 82.642 1 1 3 3 1 2.338
1 58.433 101.94 1 2 1 1 1 0.69069
1 111.42 105.79 1 1 4 4 1 0.81697
1 114.29 103.67 1 4 4 4 1 0.84912
1 100.19 132.46 1 4 2 2 1 0.75436
1 138.91 109.03 1 4 4 4 1 0.81788
1 126.81 79.395 1 2 4 3 0 1.0752
1 108.16 121.17 1 3 2 2 1 0.73976
1 97.37 74.791 1 2 3 3 1 1.3156
1 85.51 78.382 1 2 3 1 0 1.1693
1 92.034 75.207 1 4 3 3 1 0.81717
1 96.006 70.31 1 1 3 3 1 0.99317
1 96.095 76.707 1 4 3 3 1 1.0257
1 83.097 99.69 1 4 1 3 0 1.6938
1 78.156 106.16 1 4 1 1 1 1.058
1 130.46 86.239 1 4 4 4 1 0.78488
1 77.043 103.02 1 2 1 1 1 0.69103
1 135.9 87.263 1 4 4 4 1 0.91617
1 138.1 78.635 1 2 4 4 1 0.80265
1 125.42 88.357 1 4 4 4 1 0.86835
1 105.84 59.327 1 3 3 3 1 0.8502
1 95.636 122.01 1 2 2 2 1 0.75481
1 124.62 98.248 1 3 4 4 1 0.78572
1 88.727 138.52 1 4 2 2 1 0.83368
1 135.48 103.1 1 3 4 4 1 0.67217
1 97.803 130.48 1 3 2 2 1 0.73949
1 137.08 110.12 1 4 4 4 1 0.64144
1 103.04 133.76 1 1 2 2 1 0.86523
1 78.451 105.19 1 2 1 1 1 1.3798
1 132.47 91.274 1 1 4 4 1 0.73691
1 136.37 93.27 1 4 4 4 1 0.7222
1 99.777 123.8 1 3 2 2 1 0.7221
1 100.26 126.58 1 3 2 2 1 0.62094
1 75.224 88.377 1 1 1 1 1 0.69189
1 78.076 96.265 1 2 1 1 1 0.99323
1 110.47 86.667 1 1 3 4 0 1.7115
1 123.59 90.996 1 2 3 4 0 0.88292
1 84.233 137.95 1 4 2 2 1 0.80137
1 129.64 91.975 1 2 4 4 1 0.75569
1 81.331 81.853 1 1 1 3 0 1.7781
1 132.97 97.663 1 1 4 4 1 0.75498
1 96.222 119.36 1 3 2 2 1 0.86607
1 97.504 109.72 1 3 2 2 1 0.77201
1 137.35 113.99 1 1 4 4 1 0.68956
1 95.503 80.539 1 4 3 3 1 1.0755
1 49.067 104.17 1 4 1 1 1 0.78515
1 70.057 97.824 1 3 1 1 1 0.80378
1 68.92 110.38 1 2 1 1 1 0.57691
1 82.728 60.788 1 1 3 3 1 0.84923
1 67.719 92.352 1 4 1 1 1 0.73624
1 95.087 138.82 1 2 2 2 1 0.67583
1 56.719 111.46 1 3 1 1 1 0.65524
1 150.2 102.4 1 4 4 4 1 0.67592
1 102.03 55.27 1 3 3 3 1 0.68971
1 131.82 93.131 1 2 4 4 1 0.64461
1 101.3 118.25 1 1 2 2 1 0.78395
1 67.055 109.5 1 1 1 1 1 0.57776
1 88.46 132.35 1 1 2 2 1 0.7214
1 105.35 62.113 1 2 3 3 1 0.64406
2 112.83 144.21 1 1 2 2 1 1.2959
2 76.242 107.64 1 3 1 1 1 1.3118
2 132.99 87.506 1 1 4 4 1 0.64015
2 140.56 95.906 1 2 4 4 1 0.72253
2 125.36 108.83 1 3 4 4 1 1.1525
2 87.314 64.028 1 2 3 3 1 0.7533
2 64.365 104.84 1 2 1 1 1 0.81902
2 91.087 110.36 1 3 2 1 0 1.8601
2 99.136 69.971 1 2 3 3 1 0.91521
2 101.16 128.38 1 4 2 2 1 0.7241
2 102.16 55.752 1 2 3 3 1 0.77116
2 61.124 86.306 1 2 1 1 1 0.64099
2 102.34 113.04 1 3 2 2 1 0.78589
2 83.847 132.18 1 2 2 2 1 0.67225
2 104.56 56.695 1 1 3 3 1 0.6259
2 114.53 61.526 1 3 3 3 1 0.60877
2 136.8 115.45 1 2 4 2 0 0.84988
2 127.04 102.53 1 4 4 4 1 1.4073
2 96.851 93.522 1 3 1 1 1 4.0355
2 88.839 138.9 1 1 2 2 1 0.83593
2 72.136 96.496 1 2 1 1 1 0.64146
2 88.576 154.71 1 3 2 2 1 0.60945
2 112.41 118.76 1 1 4 4 1 2.5317
2 124.87 94.913 1 3 4 4 1 1.3622
2 105.35 58.085 1 3 3 3 1 0.72012
2 69.448 106.47 1 1 1 1 1 0.68978
2 114.07 154.31 1 2 2 2 1 0.65457
2 101.83 65.421 1 2 3 3 1 0.65612
2 85.657 87.331 1 2 1 1 1 1.5385
2 92.056 65.207 1 2 3 3 1 0.65636
2 131.6 100.05 1 2 4 4 1 0.78789
2 86.84 95.028 1 1 3 1 0 1.4575
2 104.9 118.62 1 3 2 2 1 0.88207
2 77.572 109.99 1 2 1 1 1 0.73753
2 80.363 107.58 1 1 1 1 1 0.6732
2 101.9 83.963 1 2 3 3 1 0.70749
2 111.52 115.14 1 2 2 2 1 0.75587
2 105.56 113.27 1 1 2 2 1 0.7214
2 92.918 131.84 1 1 2 2 1 0.71623
2 104.55 75.985 1 2 3 3 1 0.68967
2 81.98 108.69 1 4 1 1 1 1.2157
2 137.4 90.895 1 1 4 4 1 0.77027
2 62.399 88.289 1 1 1 1 1 0.59182
2 147.27 83.137 1 2 4 4 1 0.62641
2 86.087 61.63 1 4 3 3 1 0.83281
2 109.85 73.783 1 1 3 3 1 1.2316
2 74.453 101.68 1 3 1 1 1 1.1213
2 111.79 125.11 1 1 2 2 1 0.99198
2 97.194 128.59 1 4 2 2 1 0.65674
2 90.76 118.01 1 4 2 2 1 1.01
2 73.556 72.203 1 4 3 3 1 0.68779
2 84.647 111.43 1 1 1 1 1 2.5284
2 82.976 154.25 1 2 2 2 1 0.81949
2 135.16 91.08 1 1 4 4 1 1.0595
2 82.452 94.309 1 4 1 1 1 1.1535
2 128.1 100.78 1 3 4 4 1 0.77162
2 70.846 89.233 1 3 1 1 1 1.2201
2 79.195 108.9 1 1 1 1 1 1.059
2 73.749 110.44 1 1 1 1 1 0.6255
2 98.409 50.535 1 2 3 3 1 0.73739
2 104.2 141.27 1 1 2 2 1 0.70662
2 79.308 92.667 1 1 1 1 1 1.0094
2 71.102 89.31 1 3 1 1 1 0.72341
2 113.1 110.7 1 4 2 4 0 1.0434
2 102.96 73.328 1 4 3 3 1 0.80206
2 109.99 128.71 1 1 2 2 1 0.81803
2 100.29 72.427 1 3 3 3 1 0.7383
2 116.97 92.084 1 2 4 4 1 0.99596
2 95.619 81.297 1 3 3 3 1 1.0107
2 126.18 107.62 1 2 4 4 1 1.6975
2 135.82 105.16 1 1 4 4 1 0.63671
2 123.77 91.191 1 4 4 4 1 1.2994
2 101.11 71.326 1 2 3 3 1 0.73932
2 84.364 77.564 1 3 3 1 0 1.5714
2 136.2 109.88 1 4 4 4 1 0.64382
2 109.08 102.43 1 2 4 4 1 1.7133
2 105.24 69.674 1 2 3 3 1 0.70557
2 98.245 120.49 1 4 2 2 1 1.1072
2 106.96 129.73 1 1 2 2 1 0.67294
2 103.79 74.408 1 4 3 3 1 0.7531
2 107.65 124.98 1 3 2 2 1 0.60799
2 96.141 112.8 1 3 2 2 1 0.64181
2 120.24 105.37 1 2 4 2 0 0.5585
2 100.99 121.59 1 3 2 2 1 1.1065
2 78.088 134.84 1 1 2 2 1 0.94805
2 80.038 101.41 1 3 1 1 1 1.3629
2 121.31 98.879 1 1 4 4 1 0.71906
2 86.386 114.75 1 1 1 1 1 1.7317
2 133.57 96.385 1 1 4 4 1 0.67247
2 134.45 99.393 1 2 4 4 1 0.84955
2 73.932 114.88 1 2 1 1 1 0.68933
2 77.928 100.5 1 2 1 1 1 0.73555
2 75.227 96.213 1 2 1 1 1 0.72228
2 126.49 92.918 1 3 4 4 1 0.77005
2 127.81 85.974 1 4 4 4 1 1.2035
2 106.46 68.872 1 1 3 3 1 0.707
2 96.491 75.548 1 4 3 3 1 0.9451
2 121.92 85.312 1 1 4 4 1 0.81668
2 70.723 116.53 1 4 1 2 0 1.4275
2 89.249 78.622 1 3 3 3 1 0.85107
3 85.173 84.335 1 4 1 1 1 1.8559
3 74.279 93.98 1 4 1 1 1 0.68874
3 133.32 99.716 1 1 4 4 1 0.68953
3 66.393 108.79 1 4 1 1 1 0.73928
3 106.94 67.181 1 3 3 3 1 0.85122
3 90.796 75.564 1 2 3 3 1 1.3455
3 88.911 106.9 1 1 1 1 1 1.9211
3 93.355 104.98 1 4 1 2 0 0.99602
3 52.279 89.759 1 3 1 1 1 0.75298
3 133.69 86.174 1 3 4 4 1 0.65808
3 91.41 93.881 1 1 3 1 0 1.7282
3 110.61 128.72 1 1 2 2 1 1.3294
3 127.58 95.363 1 1 4 3 0 0.67575
3 64.23 102.61 1 3 1 1 1 0.71928
3 57.396 106.88 1 1 1 1 1 0.59529
3 120.78 94.112 1 4 4 4 1 0.65844
3 125.5 91.716 1 2 4 4 1 1.7764
3 90.263 82.881 1 2 3 1 0 1.6999
3 145.51 105.09 1 1 4 4 1 0.70504
3 96.13 74.53 1 3 3 3 1 0.5919
3 78.534 135.86 1 3 2 2 1 0.72194
3 58.328 73.353 1 4 1 1 1 1.0245
3 127.38 98.414 1 4 4 4 1 0.75438
3 97.429 121.92 1 4 2 2 1 0.67231
3 107.42 77.578 1 1 3 3 1 0.69118
3 104.31 130.62 1 1 2 2 1 0.68941
3 79.587 92.389 1 1 1 1 1 1.4568
3 93.416 96.683 1 4 1 1 1 1.7622
3 113.03 96.023 1 1 4 4 1 2.9945
3 112.9 126.84 1 2 2 2 1 0.70429
3 119.21 107.17 1 4 4 4 1 2.2748
3 104.09 67.894 1 4 3 3 1 0.86607
3 62.847 102.1 1 4 1 1 1 0.75173
3 87.743 121.71 1 2 2 2 1 1.4241
3 132.71 98.452 1 3 4 4 1 0.81905
3 116.68 143.14 1 1 2 2 1 0.69087
3 134.9 112.82 1 2 4 4 1 1.0884
