1 79.896 81.103 1 4 3 1 0 3.008
1 68.92 110.38 1 4 1 4 0 1.4458
1 67.377 101.21 1 1 1 3 0 0.56467
1 143.47 104.91 1 1 4 2 0 0.23595
1 100.19 132.46 1 4 2 2 1 1.911
1 126.81 79.395 1 1 4 3 0 1.6262
1 64.441 99.62 1 4 1 1 1 1.3731
1 88.727 138.52 1 3 2 4 0 1.3544
1 132.97 97.663 1 1 4 3 0 1.6896
1 73.271 112.19 1 2 1 1 1 1.9038
1 105.84 59.327 1 2 3 3 1 2.1538
1 136.37 93.27 1 3 4 2 0 1.2149
1 130.46 86.239 1 4 4 3 0 1.6581
1 137.35 113.99 1 2 4 4 1 1.4027
1 78.076 96.265 1 1 1 1 1 0.90516
1 78.156 106.16 1 2 1 1 1 0.8507
1 124.8 92.44 1 4 4 4 1 0.7623
1 49.067 104.17 1 4 1 1 1 1.09
1 123.59 90.996 1 2 3 4 0 1.2747
1 99.874 116.05 1 1 2 4 0 1.305
1 150.2 102.4 1 1 4 4 1 0.68249
1 125.42 88.357 1 1 4 3 0 1.0348
1 74.406 94.873 1 3 1 1 1 0.58662
1 56.719 111.46 1 2 1 1 1 0.63345
1 101.93 124.92 1 4 2 2 1 0.80964
1 100.28 82.642 1 1 3 3 1 1.2887
1 101.3 118.25 1 3 2 4 0 1.8178
1 113.19 81.538 1 3 4 3 0 1.3209
1 111.85 115.57 1 3 2 2 1 1.1934
1 118.36 111.64 1 1 4 4 1 2.1322
1 95.636 122.01 1 3 2 2 1 2.3129
1 70.057 97.824 1 3 1 1 1 0.63456
1 78.451 105.19 1 1 1 1 1 1.3062
1 97.803 130.48 1 4 2 3 0 1.5459
1 94.17 78.633 1 3 3 3 1 2.1353
1 111.32 66.94 1 2 3 4 0 1.0031
1 84.668 102.75 1 2 1 2 0 2.1059
1 80.514 110.94 1 2 1 1 1 0.66599
1 103.8 134.02 1 4 2 2 1 1.5617
1 97.37 74.791 1 4 3 3 1 2.4905
1 138.16 109.2 1 2 4 4 1 1.2732
1 105.29 110.19 1 1 2 3 0 0.65
1 100.66 138.95 1 4 2 2 1 1.3865
1 111.42 105.79 1 3 4 2 0 0.69764
1 100.26 126.58 1 1 2 3 0 1.2901
1 85.51 78.382 1 1 3 1 0 0.83235
1 114.29 103.67 1 3 4 3 0 2.1546
1 96.639 63.931 1 2 3 3 1 1.1945
1 108.59 150 1 4 2 2 1 0.77805
1 81.331 81.853 1 1 1 1 1 0.60177
1 77.043 103.02 1 2 1 1 1 0.5858
1 105.39 122.35 1 2 2 4 0 2.9702
1 100.45 75.41 1 1 3 4 0 1.7487
