1 56.413 100.38 1 1 1 2.1139 0 999 999 999 999 999 999 999 999 999
1 110.59 73.142 3 1 0 1.1741 0 999 999 999 999 999 999 999 999 999
1 67.46 97.892 1 2 0 2.3979 0 999 999 999 999 999 999 999 999 999
1 150.63 89.716 4 4 1 2.1897 0 999 999 999 999 999 999 999 999 999
1 97.504 107.79 2 1 0 2.2379 0 999 999 999 999 999 999 999 999 999
1 93.355 94.748 1 3 0 3.6465 0 999 999 999 999 999 999 999 999 999
1 99.035 83.32 3 2 0 0.66987 0 999 999 999 999 999 999 999 999 999
1 101.9 68.199 3 1 0 0.41382 0 999 999 999 999 999 999 999 999 999
1 80.01 92.921 1 4 0 1.3259 0 999 999 999 999 999 999 999 999 999
1 126.49 109.16 4 4 1 1.5659 0 999 999 999 999 999 999 999 999 999
1 80.524 77.826 3 3 1 2.5259 0 999 999 999 999 999 999 999 999 999
1 104.31 126.84 2 2 1 1.3099 0 999 999 999 999 999 999 999 999 999
1 93.391 78.019 3 2 0 1.8059 0 999 999 999 999 999 999 999 999 999
1 150.63 89.716 4 4 1 1.182 0 999 999 999 999 999 999 999 999 999
1 67.46 97.892 1 3 0 0.62181 0 999 999 999 999 999 999 999 999 999
1 119.77 137.11 2 4 0 2.4781 0 999 999 999 999 999 999 999 999 999
1 132.46 97.41 4 4 1 1.086 0 999 999 999 999 999 999 999 999 999
1 79.587 102.95 1 3 0 0.90989 0 999 999 999 999 999 999 999 999 999
1 80.363 99.051 1 1 1 2.094 0 999 999 999 999 999 999 999 999 999
1 94.161 122.28 2 2 1 2.03 0 999 999 999 999 999 999 999 999 999
1 110.59 73.142 3 3 1 3.6299 0 999 999 999 999 999 999 999 999 999
1 99.869 70.742 3 3 1 1.6458 0 999 999 999 999 999 999 999 999 999
1 104.31 126.84 2 2 1 4.3658 0 999 999 999 999 999 999 999 999 999
1 134.54 110.07 4 4 1 0.78186 0 999 999 999 999 999 999 999 999 999
1 80.363 99.051 1 1 1 0.68594 0 999 999 999 999 999 999 999 999 999
1 100.99 122.2 2 3 0 2.0458 0 999 999 999 999 999 999 999 999 999
1 79.587 102.95 1 1 1 1.0859 0 999 999 999 999 999 999 999 999 999
1 97.504 107.79 2 2 1 2.9259 0 999 999 999 999 999 999 999 999 999
1 79.587 102.95 1 1 1 0.74991 0 999 999 999 999 999 999 999 999 999
