1 74.406 94.873 2 1 1 1 1 1.3119 6
1 136.37 93.27 1 4 1 1 0 0.82447 6
1 137.08 110.12 3 4 1 1 0 0.74463 6
1 125.42 88.357 2 4 2 1 0 1.0966 6
1 108.59 150 4 2 1 1 0 0.72863 6
1 101.3 118.25 3 2 4 1 0 0.8886 6
1 99.874 116.05 2 2 3 1 0 1.1285 6
1 126.81 79.395 2 4 1 1 0 0.96855 6
1 64.441 99.62 2 1 1 1 1 0.8885 6
1 105.29 110.19 4 2 2 1 1 0.72829 6
1 77.043 103.02 1 1 1 1 1 0.88859 6
1 129.64 91.975 1 4 4 1 1 0.95265 6
1 78.076 96.265 4 1 1 1 1 0.69657 6
1 88.46 132.35 1 2 2 1 1 1.1286 6
1 108.16 121.17 1 2 3 1 0 0.47275 6
1 85.51 78.382 4 3 3 1 1 0.61627 6
1 92.034 75.207 1 3 4 1 0 0.95263 6
1 68.92 110.38 4 1 1 1 1 0.69665 6
1 94.17 78.633 2 3 4 1 0 1.0007 6
1 111.42 105.79 3 4 4 1 1 0.66463 6
1 132.97 97.663 4 4 4 1 1 0.63254 6
1 58.433 101.94 4 1 1 1 1 0.6645 6
1 105.39 122.35 2 2 4 1 0 1.5606 6
1 70.057 97.824 2 1 2 1 0 1.0006 6
1 123.59 90.996 1 3 4 1 0 0.69659 6
1 83.097 99.69 3 1 3 1 0 1.0165 6
1 97.803 130.48 1 2 4 1 0 0.9365 6
1 56.719 111.46 3 1 1 1 1 0.72862 6
1 96.095 76.707 1 3 3 1 1 1.1766 6
1 100.23 73.765 2 3 4 1 0 0.56866 6
1 105.84 59.327 2 3 4 1 0 0.60091 6
1 105.35 62.113 1 3 4 1 0 0.60054 6
1 67.055 109.5 3 1 1 1 1 0.64863 6
1 113.19 81.538 2 4 4 1 1 0.93666 6
1 102.03 55.27 3 3 3 1 1 0.45663 6
1 103.49 123.83 4 2 4 1 0 1.4327 6
1 103.29 76.818 3 3 4 1 0 0.47254 6
1 79.388 101.95 3 1 2 1 0 0.8405 6
1 110.47 86.667 3 3 3 1 1 0.85644 6
1 84.668 102.75 2 1 2 1 0 0.93661 6
1 71.147 98.665 2 1 1 1 1 1.4166 6
1 138.1 78.635 2 4 4 1 1 1.1126 6
1 103.8 134.02 1 2 3 1 0 1.3365 6
1 95.503 80.539 1 3 3 1 1 1.0005 6
1 81.331 81.853 1 1 2 1 0 0.80859 6
1 100.45 75.41 4 3 3 1 1 1.1926 6
1 99.777 123.8 4 2 2 1 1 0.90455 6
1 100.66 138.95 2 2 2 1 1 0.56859 6
1 65.483 111.99 1 1 1 1 1 0.74394 6
1 138.91 109.03 3 4 4 1 1 0.6487 6
1 124.62 98.248 1 4 4 1 1 0.68067 6
1 67.719 92.352 3 1 1 1 1 1.1617 6
1 96.006 70.31 3 3 3 1 1 1.4326 6
1 97.37 74.791 4 3 3 1 1 0.93664 6
1 114.29 103.67 4 4 4 1 1 0.63262 6
1 124.8 92.44 4 4 4 1 1 0.52057 6
1 73.271 112.19 2 1 1 1 1 1.9766 6
1 87.493 102.65 4 1 2 1 0 0.47176 6
1 130.11 92.592 2 4 4 1 1 0.74456 6
1 79.921 80.143 1 1 2 1 0 1.2727 6
1 135.9 87.263 3 4 4 1 1 1.1127 6
1 138.16 109.2 4 4 4 1 1 0.61655 6
1 49.067 104.17 3 1 1 1 1 0.84058 6
1 91.842 58.59 4 3 3 1 1 1.4159 6
1 103.04 133.76 1 2 3 1 0 1.8486 6
1 82.728 60.788 4 3 2 1 0 0.77668 6
1 114.2 77.146 4 3 3 1 1 1.2725 6
1 100.19 132.46 1 2 3 1 0 0.74459 6
1 78.451 105.19 2 1 2 1 0 0.48855 6
1 135.92 94.174 2 4 3 1 0 1.3206 6
1 96.639 63.931 1 3 3 1 1 1.4166 6
1 108.36 74.954 4 3 3 1 1 0.87261 6
1 100.28 82.642 1 3 3 1 1 0.64865 6
1 111.32 66.94 2 3 3 1 1 0.64859 6
1 78.156 106.16 3 1 2 1 0 0.79253 6
1 137.35 113.99 2 4 3 1 0 1.0326 6
1 101.93 124.92 2 2 3 1 0 0.87255 6
1 80.514 110.94 2 1 2 1 0 0.44557 6
1 97.504 109.72 3 2 2 1 1 0.90458 6
1 135.48 103.1 1 4 4 1 1 0.69662 6
1 111.85 115.57 1 2 4 1 0 0.56867 6
1 95.081 129.76 2 2 3 1 0 0.76037 6
1 84.233 137.95 2 2 3 1 0 0.76066 6
1 107.66 76.983 3 3 3 1 1 0.74466 6
1 150.2 102.4 4 4 4 1 1 0.77659 6
1 94.439 74.619 2 3 2 1 0 1.7206 6
1 95.636 122.01 3 2 3 1 0 0.69643 6
1 95.087 138.82 1 2 2 1 1 2.4085 6
1 130.46 86.239 4 4 3 1 0 1.1125 6
1 88.727 138.52 2 2 3 1 0 1.0326 6
1 100.26 126.58 1 2 3 1 0 0.77617 6
1 143.47 104.91 2 4 4 1 1 0.55261 6
1 75.224 88.377 3 1 2 1 0 0.48867 6
1 132.47 91.274 4 4 2 1 0 0.93699 6
1 109.19 138.07 4 2 3 1 0 0.92027 6
1 131.82 93.131 2 4 4 1 1 0.64829 6
