 1    67.37699890136719    101.2099990844727    1    1    1    1    1    1.647899985313416    8 
 1    111.3199996948242    66.94000244140625    2    3    1    1    0    1.113199949264526    8 
 1    103.8000030517578    134.0200042724609    3    2    2    1    1    1.817299962043762    8 
 1    96.63899993896484    63.93099975585938    2    3    1    1    0    1.369199991226196    8 
 1    130.1100006103516    92.59200286865234    3    4    4    1    1    .9853000044822693    8 
 1    107.6600036621094    76.98300170898438    1    3    3    1    1    .9053099751472473    8 
 1    58.43299865722656    101.9400024414062    3    1    1    1    1    .8893399834632874    8 
 1    92.03399658203125    75.20700073242188    3    3    2    1    0    .2973800003528595    8 
 1    125.4199981689453    88.35700225830078    1    4    4    1    1    5.001200199127197    8 
 1    103.2900009155273    76.81800079345703    4    3    3    1    1    1.561100006103516    8 
 1    103.4899978637695    123.8300018310547    2    2    1    1    0    1.097399950027466    8 
 1    49.06700134277344    104.1699981689453    2    1    1    1    1    2.169300079345703    8 
 1    138.1000061035156    78.63500213623047    1    4    4    1    1    2.153199911117554    8 
 1    71.14700317382812    98.66500091552734    3    1    2    1    0    3.945199966430664    8 
 1    79.38800048828125    101.9499969482422    4    1    3    1    0    3.20930004119873    8 
 1    126.8099975585938    79.39499664306641    1    4    1    1    0    .6813399791717529    8 
 1    100.2300033569336    73.76499938964844    1    3    2    1    0    6.617300033569336    8 
 1    100.6600036621094    138.9499969482422    1    2    4    1    0    1.769299983978271    8 
 1    96.22200012207031    119.3600006103516    2    2    3    1    0    1.545199990272522    8 
 1    100.4499969482422    75.41000366210938    4    3    1    1    0    1.033300042152405    8 
 1    111.8499984741211    115.5699996948242    4    2    2    1    1    .7610800266265869    8 
 1    114.2900009155273    103.6699981689453    4    4    4    1    1    .6811800003051758    8 
 1    97.37000274658203    74.79100036621094    3    3    3    1    1    .8093100190162659    8 
 1    94.43900299072266    74.61900329589844    1    3    1    1    0    .617330014705658    8 
 1    111.4199981689453    105.7900009155273    1    4    2    1    0    1.849400043487549    8 
 1    135.4799957275391    103.0999984741211    2    4    4    1    1    2.009299993515015    8 
 1    80.51399993896484    110.9400024414062    2    1    3    1    0    1.641299962997437    8 
 1    135.9199981689453    94.17400360107422    1    4    4    1    1    3.464900016784668    8 
 1    113.1900024414062    81.53800201416016    4    4    4    1    1    5.209199905395508    8 
 1    137.3500061035156    113.9899978637695    4    4    3    1    0    2.153199911117554    8 
 1    79.92099761962891    80.14299774169922    4    1    1    1    1    1.577299952507019    8 
 1    81.33100128173828    81.85299682617188    2    1    1    1    1    1.049299955368042    8 
 1    84.66799926757812    102.75    2    1    2    1    0    2.809299945831299    8 
 1    84.23300170898438    137.9499969482422    2    2    1    1    0    1.017199993133545    8 
 1    105.3499984741211    62.11299896240234    2    3    3    1    1    2.841300010681152    8 
 1    132.4700012207031    91.27400207519531    1    4    4    1    1    5.417300224304199    8 
 1    95.50299835205078    80.53900146484375    2    3    2    1    0    .6331800222396851    8 
 1    88.45999908447266    132.3500061035156    2    2    2    1    1    2.249200105667114    8 
 1    95.08100128173828    129.7599945068359    3    2    2    1    1    .8413100242614746    8 
 1    94.16999816894531    78.63300323486328    3    3    2    1    0    .7132700085639954    8 
 1    75.2239990234375    88.37699890136719    1    1    1    1    1    1.833299994468689    8 
 1    85.51000213623047    78.38200378417969    1    3    1    1    0    1.721099972724915    8 
 1    143.4700012207031    104.9100036621094    2    4    4    1    1    2.217299938201904    8 
 1    95.08699798583984    138.8200073242188    1    2    3    1    0    2.841200113296509    8 
 1    123.5899963378906    90.99600219726562    2    3    4    1    0    2.041300058364868    8 
 1    67.05500030517578    109.5    2    1    1    1    1    1.001299977302551    8 
 1    96.09500122070312    76.70700073242188    3    3    2    1    0    1.577399969100952    8 
 1    108.3600006103516    74.95400238037109    3    3    4    1    0    2.697299957275391    8 
 1    70.05699920654297    97.82399749755859    2    1    2    1    0    2.697299957275391    8 
 1    138.1600036621094    109.1999969482422    4    4    4    1    1    1.481299996376038    8 
 1    102.0299987792969    55.27000045776367    4    3    2    1    0    7.865099906921387    8 
 1    68.91999816894531    110.379997253418    1    1    1    1    1    .6653800010681152    8 
 1    82.72799682617188    60.78799819946289    1    3    2    1    0    1.097300052642822    8 
 1    150.1999969482422    102.4000015258789    1    4    4    1    1    .5212799906730652    8 
 1    124.620002746582    98.24800109863281    4    4    4    1    1    .8414099812507629    8 
 1    88.72699737548828    138.5200042724609    1    2    1    1    0    .8093400001525879    8 
 1    77.04299926757812    103.0199966430664    1    1    2    1    0    .5213199853897095    8 
 1    99.77700042724609    123.8000030517578    4    2    2    1    1    .8091899752616882    8 
 1    138.9100036621094    109.0299987792969    4    4    4    1    1    .6973199844360352    8 
 1    67.71900177001953    92.35199737548828    4    1    1    1    1    .7772300243377686    8 
 1    114.1999969482422    77.14600372314453    2    3    4    1    0    1.017400026321411    8 
 1    109.1900024414062    138.0700073242188    4    2    4    1    0    .8093299865722656    8 
 1    132.9700012207031    97.66300201416016    2    4    4    1    1    .5213800072669983    8 
 1    65.48300170898438    111.9899978637695    2    1    1    1    1    .6813600063323975    8 
 1    137.0800018310547    110.120002746582    2    4    4    1    1    1.849200010299683    8 
 1    79.89600372314453    81.10299682617188    4    3    1    1    0    .9373900294303894    8 
 1    110.4700012207031    86.66699981689453    3    3    2    1    0    5.673299789428711    8 
 1    105.2900009155273    110.1900024414062    4    2    2    1    1    2.88919997215271    8 
 1    95.63600158691406    122.0100021362305    2    2    2    1    1    1.68939995765686    8 
 1    78.07599639892578    96.26499938964844    1    1    1    1    1    1.368800044059753    8 
