1 113.79 95.295 3 1 0 2.2398 2 1 2 0
1 55.968 101.51 1 1 1 1.2477 2 1 2 0
1 88.909 58.429 3 2 0 1.4711 2 1 2 0
1 105.36 117.7 2 3 0 0.7242 2 1 2 0
1 97.064 60.284 3 3 1 1.3436 2 1 2 0
1 125.02 87.037 4 4 1 2.0162 2 1 2 0
1 143.61 95.96 4 4 1 1.5511 2 1 2 0
1 74.074 99.646 1 1 1 1.2795 2 1 2 0
1 98.53 129.25 2 2 1 1.3595 2 1 2 0
1 104.87 128.24 2 3 0 0.92655 2 1 2 0
1 81.79 111.54 2 1 0 1.5021 2 1 2 0
1 114.03 71.214 3 3 1 1.5349 2 1 2 0
1 116.82 91.335 3 3 1 1.2314 2 1 2 0
1 80.145 103.81 1 1 1 0.91177 2 1 2 0
1 112.1 90.087 4 3 0 0.79954 2 1 2 0
1 101.08 80.825 3 3 1 0.84667 2 1 2 0
1 101.55 85.011 3 3 1 0.91146 2 1 2 0
1 127.71 94.534 4 4 1 1.2788 2 1 2 0
1 108.93 81.938 4 3 0 3.5511 2 1 2 0
1 69.114 108.52 1 1 1 0.9114 2 1 2 0
1 98.473 67.976 3 2 0 4.2072 2 1 2 0
1 95.845 83.32 3 2 0 1.1833 2 1 2 0
1 129.28 110.85 4 4 1 1.8558 2 1 2 0
1 137.02 95.216 4 4 1 1.2306 2 1 2 0
1 94.916 127.7 2 2 1 1.5028 2 1 2 0
1 89.463 121.33 2 2 1 1.1357 2 1 2 0
1 113.07 114.09 2 3 0 0.6376 2 1 2 0
1 74.121 97.48 1 1 1 0.7994 2 1 2 0
1 122.82 101.77 4 3 0 0.86237 2 1 2 0
1 64.7 97.217 1 1 1 0.6872 2 1 2 0
1 103.9 52.984 3 3 1 0.95801 2 1 2 0
1 78.227 104.33 1 1 1 0.71785 2 1 2 0
1 70.559 113.66 1 1 1 0.71971 2 1 2 0
1 124.5 78.177 4 3 0 1.3592 2 1 2 0
1 94.807 71.083 3 3 1 0.62326 2 1 2 0
1 110.45 128.43 2 3 0 1.0238 2 1 2 0
1 82.093 84.705 1 1 1 1.0397 2 1 2 0
1 104.24 138.9 2 3 0 0.73606 2 1 2 0
1 116.98 121.04 4 3 0 0.78378 2 1 2 0
